Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO
14-10-2025,28-10-2025,HDFCBANK,Non-Hld,976.25,1000,965.45,1.12,1034.55,5.98,0.75,56.34,2.39,-0.41,2.8,989.29,966.15,943.01
14-10-2025,28-10-2025,HDFCLIFE,Non-Hld,743.55,800,742.2,0.19,857.8,15.37,0.53,37.61,-6.81,-4.64,-2.17,788.49,763.29,738.08
14-10-2025,28-10-2025,HEROMOTOCO,Non-Hld,5560,5600,5376.35,3.42,5823.65,4.75,0.64,64.49,106.78,114.21,-7.43,5645.33,5440.55,5235.77
14-10-2025,28-10-2025,HFCL,Non-Hld,74.78,80,73,2.44,87,16.35,0.52,51.67,0.39,0.27,0.12,77.76,74.99,72.21
14-10-2025,28-10-2025,HINDALCO,Non-Hld,758,780,746.35,1.57,813.65,7.35,0.6,54.95,11.1,12.43,-1.33,783.57,758.74,733.9
14-10-2025,28-10-2025,HINDPETRO,Non-Hld,441.1,450,427.35,3.22,472.65,7.16,0.43,59.98,13.48,13.11,0.37,470.72,433.76,396.8
14-10-2025,28-10-2025,HINDUNILVR,Non-Hld,2502,2600,2482.95,0.77,2717.05,8.6,0.51,41.92,-19.47,-16.38,-3.08,2590.05,2534.26,2478.46
14-10-2025,28-10-2025,HINDZINC,Non-Hld,504.2,500,469.9,7.3,530.1,5.14,0.55,66.81,16.01,13.49,2.52,516.4,476.71,437.02
14-10-2025,28-10-2025,HUDCO,Non-Hld,224.8,230,218.05,3.1,241.95,7.63,0.52,49.25,2.65,3.25,-0.6,238.86,228.66,218.47
14-10-2025,28-10-2025,ICICIBANK,Non-Hld,1384.8,1400,1354.45,2.25,1445.55,4.39,0.73,48.53,-8.67,-11.48,2.81,1425.12,1382.08,1339.03
14-10-2025,28-10-2025,ICICIGI,Non-Hld,1865,1900,1815.1,2.75,1984.9,6.43,0.58,43.67,-6.14,-1,-5.15,1922.66,1880.07,1837.47
14-10-2025,28-10-2025,ICICIPRULI,Non-Hld,597.85,620,589.1,1.49,650.9,8.88,0.53,47.94,-3.17,-3.92,0.75,609.11,598.02,586.94
14-10-2025,28-10-2025,IDEA,Non-Hld,8.36,10,8.25,1.34,11.75,40.56,0.55,51.7,0.36,0.4,-0.04,9.31,8.5,7.68
14-10-2025,28-10-2025,IDFCFIRSTB,Non-Hld,72.9,75,70.95,2.75,79.05,8.44,0.7,57.19,0.61,0.23,0.38,74.41,71.19,67.98
14-10-2025,28-10-2025,IEX,Holding,136.2,140,132.1,3.11,147.9,8.6,0.63,35.59,-1.97,-1.64,-0.33,149.84,142.09,134.35
14-10-2025,28-10-2025,IGL,Non-Hld,211.99,220,207.65,2.1,232.35,9.61,0.55,49.76,1.44,1.01,0.44,221.57,211.9,202.24
14-10-2025,28-10-2025,IIFL,Non-Hld,484.5,500,472.7,2.5,527.3,8.84,0.6,61.79,10.86,5.88,4.99,501.49,459.41,417.32
14-10-2025,28-10-2025,INDHOTEL,Non-Hld,720.6,750,711.05,1.35,788.95,9.49,0.45,36.89,-10.64,-10.28,-0.36,786.49,740.99,695.5
14-10-2025,28-10-2025,INDIANB,Non-Hld,769.9,780,739.25,4.15,820.75,6.61,0.84,67.1,25.16,22.46,2.7,794.84,733.74,672.63
14-10-2025,28-10-2025,INDIGO,Holding,5767,5800,5602.4,2.94,5997.6,4,0.66,53.49,-5.73,-24.8,19.06,5806.6,5691.68,5576.75
14-10-2025,28-10-2025,INDUSINDBK,Non-Hld,749,750,710.5,5.42,789.5,5.41,0.95,50.29,-1.28,-5.15,3.87,764.78,742.32,719.87
14-10-2025,28-10-2025,INDUSTOWER,Non-Hld,339.2,360,335.75,1.03,384.25,13.29,0.72,37.43,-0.72,0.2,-0.92,363.41,352.88,342.34
14-10-2025,28-10-2025,INFY,Non-Hld,1488,1560,1448.5,2.73,1671.5,12.34,0.48,50.68,-0.64,-4.25,3.61,1549.36,1487.63,1425.9
14-10-2025,28-10-2025,INOXWIND,Non-Hld,146.87,150,141.75,3.62,158.25,7.75,0.49,53.26,-0.12,-1.02,0.9,155.06,145.17,135.28
14-10-2025,28-10-2025,IOC,Non-Hld,152.7,155,148.7,2.69,161.3,5.64,0.64,60.94,2.98,2.7,0.28,157,150.03,143.05
14-10-2025,28-10-2025,IRCTC,Holding,705.1,750,701.85,0.47,798.15,13.2,0.58,42.7,-3.69,-3.72,0.03,737.43,714.83,692.24
14-10-2025,28-10-2025,IREDA,Non-Hld,154.5,160,149.45,3.38,170.55,10.39,0.4,56.51,0.47,0.51,-0.04,159.49,152.41,145.32
14-10-2025,28-10-2025,IRFC,Non-Hld,124.35,130,121.4,2.43,138.6,11.46,0.47,46.57,-0.25,-0.24,-0.01,130.36,126.1,121.85
14-10-2025,28-10-2025,ITC,Non-Hld,396.7,410,395.2,0.38,424.8,7.09,0.63,38.57,-2.72,-2.24,-0.48,412.93,403.94,394.94
14-10-2025,28-10-2025,JINDALSTEL,Non-Hld,994.7,1100,990.45,0.43,1209.55,21.6,0.5,40.84,-1.1,7.15,-8.25,1081.6,1041.31,1001.02
14-10-2025,28-10-2025,JIOFIN,Non-Hld,305.5,320,301.6,1.3,338.4,10.77,0.66,46.56,-1.91,-2.83,0.92,321.2,306.79,292.38
14-10-2025,28-10-2025,JSWENERGY,Non-Hld,538.95,550,520.7,3.51,579.3,7.49,0.46,54.8,5.09,4.76,0.33,551.92,538.13,524.33
14-10-2025,28-10-2025,JSWSTEEL,Non-Hld,1147,1200,1134.4,1.12,1265.6,10.35,0.65,56.61,19.38,20.79,-1.41,1179.09,1142.03,1104.98
14-10-2025,28-10-2025,JUBLFOOD,Non-Hld,584.8,650,584.7,0.02,715.3,22.32,0.42,30.51,-11.12,-8.55,-2.57,641.24,615.34,589.44
14-10-2025,28-10-2025,KALYANKJIL,Non-Hld,468,500,462.75,1.14,537.25,14.8,0.48,39.85,-9.27,-10.85,1.58,525.5,484.12,442.75
14-10-2025,28-10-2025,KAYNES,Non-Hld,6892,7000,6544,5.32,7456,8.19,0.43,45.97,71.25,153.43,-82.18,7584.93,7208.9,6832.87
14-10-2025,28-10-2025,KEI,Non-Hld,4364,4300,4032.35,8.23,4567.65,4.67,0.64,69.09,73.37,54.16,19.22,4348.31,4162.88,3977.46
14-10-2025,28-10-2025,KFINTECH,Holding,1110,1100,1033.4,7.42,1166.6,5.1,0.59,54.79,-2.9,-9.46,6.57,1150.04,1083.37,1016.7
14-10-2025,28-10-2025,KOTAKBANK,Non-Hld,2150,2100,2011.9,6.87,2188.1,1.78,1.04,68.87,39.79,28.45,11.34,2186.36,2070.2,1954.04
14-10-2025,28-10-2025,KPITTECH,Non-Hld,1153,1200,1127,2.31,1273,10.41,0.65,40.57,-22.69,-18.21,-4.48,1319.61,1204.37,1089.13
14-10-2025,28-10-2025,LAURUSLABS,Non-Hld,874.8,900,843,3.78,957,9.4,0.57,51.9,-1.9,-1.3,-0.6,933.72,879.5,825.27
14-10-2025,28-10-2025,LICHSGFIN,Non-Hld,566,600,563.8,0.4,636.2,12.41,0.74,46.71,-0.86,0.01,-0.87,592.6,573.78,554.96
14-10-2025,28-10-2025,LICI,Non-Hld,901,900,866.2,4.02,933.8,3.65,0.4,54.97,3.63,3.4,0.23,914.05,895.91,877.77
14-10-2025,28-10-2025,LODHA,Non-Hld,1137.8,1200,1121.45,1.46,1278.55,12.38,0.6,42.86,-18.9,-21.84,2.94,1227.99,1161.36,1094.74
14-10-2025,28-10-2025,LT,Non-Hld,3736,3800,3690.85,1.23,3909.15,4.64,0.45,58.98,40,34.86,5.14,3789.77,3703.94,3618.11
14-10-2025,28-10-2025,LTF,Non-Hld,262.89,260,244.45,7.55,275.55,4.82,0.89,65.24,8.88,8.75,0.13,268.42,251.76,235.1
14-10-2025,28-10-2025,LTIM,Non-Hld,5461,5600,5272.75,3.58,5927.25,8.54,0.67,62.31,54.14,25.5,28.65,5593.39,5308.38,5023.36
14-10-2025,28-10-2025,LUPIN,Non-Hld,1935.1,2000,1909.7,1.34,2090.3,8.03,0.63,46.28,-6.48,-3.71,-2.77,2065.44,1973.22,1881.01
14-10-2025,28-10-2025,M%26M,Non-Hld,3453,3600,3417.4,1.05,3782.6,9.55,0.44,49.13,-0.14,12.49,-12.64,3665.28,3507.77,3350.26
14-10-2025,28-10-2025,MANAPPURAM,Non-Hld,283.95,300,280.55,1.22,319.45,12.51,0.56,48.48,1.92,2.86,-0.93,298.38,287.99,277.6
14-10-2025,28-10-2025,MANKIND,Non-Hld,2434.1,2600,2415.75,0.76,2784.25,14.39,0.42,38.87,-28.27,-22.6,-5.67,2643.99,2506.7,2369.41
14-10-2025,28-10-2025,MARICO,Non-Hld,707,740,706.4,0.09,773.6,9.43,0.58,44.88,-2.37,-3.12,0.75,725.42,710.49,695.56
14-10-2025,28-10-2025,MARUTI,Non-Hld,16300,16200,15752,3.48,16648,2.14,0.53,67.53,362.17,418.65,-56.48,16429.16,16025.4,15621.64
14-10-2025,28-10-2025,MAXHEALTH,Non-Hld,1159.5,1200,1139.75,1.74,1260.25,8.69,0.73,52.29,-8.55,-15.11,6.56,1189.27,1140.47,1091.67
14-10-2025,28-10-2025,MAZDOCK,Non-Hld,2794,3000,2748.9,1.65,3251.1,16.37,0.48,45.43,3.09,12.3,-9.21,3030.44,2885.81,2741.19
14-10-2025,28-10-2025,MCX,Holding,9391.5,9000,8348.1,12.5,9651.9,2.78,0.97,80.57,278.84,144.4,134.44,9015.6,8187.02,7358.45
14-10-2025,28-10-2025,MFSL,Non-Hld,1604.9,1600,1537.85,4.36,1662.15,3.57,0.59,55.67,4.79,1.61,3.18,1624.57,1578.79,1533.02
14-10-2025,28-10-2025,MOTHERSON,Holding,104.9,105,99.8,5.12,110.2,5.06,0.48,52.98,0.69,1.32,-0.64,111.76,106.61,101.46
14-10-2025,28-10-2025,MPHASIS,Non-Hld,2747,2900,2713.15,1.25,3086.85,12.38,0.52,45.01,-18.83,-18.78,-0.05,3008.85,2794.97,2581.09
14-10-2025,28-10-2025,MUTHOOTFIN,Non-Hld,3215,3200,3058.15,5.13,3341.85,3.95,0.63,66.52,101.92,103.54,-1.62,3316.35,3105.88,2895.41
14-10-2025,28-10-2025,NATIONALUM,Non-Hld,223.25,230,217.7,2.55,242.3,8.54,0.71,63.01,6.37,5.64,0.73,230.22,214.7,199.19
14-10-2025,28-10-2025,NAUKRI,Non-Hld,1321,1400,1309.95,0.85,1490.05,12.8,0.5,42.28,-8.72,-6.49,-2.24,1415.54,1356.2,1296.86
14-10-2025,28-10-2025,NBCC,Non-Hld,109.72,115,107.2,2.36,122.8,11.93,0.47,50.33,1.36,1.3,0.06,115.48,110.69,105.91
14-10-2025,28-10-2025,NCC,Non-Hld,203.91,210,199.95,1.99,220.05,7.92,0.5,40.31,-1.34,-1.25,-0.09,218.12,210.11,202.09
14-10-2025,28-10-2025,NESTLEIND,Non-Hld,1175.5,1180,1137.85,3.31,1222.15,3.97,0.7,48,0.68,0.09,0.59,1212.66,1180.75,1148.85
14-10-2025,28-10-2025,NHPC,Non-Hld,85.21,90,85,0.25,95,11.49,0.42,50.49,0.79,0.98,-0.19,88.55,86.54,84.54
14-10-2025,28-10-2025,NMDC,Non-Hld,75.96,80,75.1,1.15,84.9,11.77,0.57,52.08,0.86,1.02,-0.16,78.33,76.51,74.68
14-10-2025,28-10-2025,NTPC,Non-Hld,336.85,345,333.6,0.98,356.4,5.81,0.38,49.32,1.21,1.64,-0.43,345.3,339.18,333.07
14-10-2025,28-10-2025,NUVAMA,Non-Hld,7146,7000,6624.45,7.88,7375.55,3.22,0.95,67.42,165.71,59.16,106.55,7381.52,6591,5800.48
14-10-2025,28-10-2025,NYKAA,Non-Hld,256.4,260,248.75,3.08,271.25,5.8,0.62,59.8,7.44,6.02,1.42,268.64,246.33,224.03
14-10-2025,28-10-2025,OBEROIRLTY,Non-Hld,1573.6,1700,1557.9,1.01,1842.1,17.07,0.65,40.03,-15.36,-13.17,-2.18,1681.49,1614.9,1548.3
14-10-2025,28-10-2025,OFSS,Non-Hld,8924.5,9500,8730,2.23,10270,15.08,0.58,50.37,105.35,92.23,13.12,9525.87,8996.8,8467.73
14-10-2025,28-10-2025,OIL,Non-Hld,414.15,420,400.2,3.49,439.8,6.2,0.54,52.56,3.04,2.44,0.6,425.03,411.66,398.29
14-10-2025,28-10-2025,ONGC,Non-Hld,244.15,250,241.8,0.98,258.2,5.76,0.36,60.14,2.37,1.97,0.41,247.82,240.61,233.41
14-10-2025,28-10-2025,PAGEIND,Non-Hld,40480,45000,41593.65,-2.67,48406.35,19.59,0.3,32.6,-896.47,-838.59,-57.88,45145,42409.25,39673.5
14-10-2025,28-10-2025,PATANJALI,Non-Hld,581,600,569.25,2.07,630.75,8.57,0.41,41.4,-2.51,-2,-0.52,611.29,595.09,578.89
14-10-2025,28-10-2025,PAYTM,Non-Hld,1239,1240,1168.75,6.02,1311.25,5.84,0.72,59.66,14.12,6.09,8.03,1283.52,1194.39,1105.26
14-10-2025,28-10-2025,PERSISTENT,Non-Hld,5299.8,5500,5119.05,3.54,5880.95,10.97,0.62,54.97,1.62,-32.52,34.14,5657.84,5233.4,4808.95
14-10-2025,28-10-2025,PETRONET,Non-Hld,276.85,310,279.55,-0.96,340.45,22.98,0.97,47.36,0.83,0.39,0.44,287.59,278.15,268.7
14-10-2025,28-10-2025,PFC,Holding,396.5,410,390.55,1.53,429.45,8.32,0.73,43.92,-0.01,0.99,-1,414.99,406.11,397.22
14-10-2025,28-10-2025,PGEL,Non-Hld,568.75,600,555.35,2.42,644.65,13.35,0.75,54.8,-4.53,-14.01,9.47,598.96,543.58,488.21
14-10-2025,28-10-2025,PHOENIXLTD,Non-Hld,1626.2,1640,1562.8,4.06,1717.2,5.6,0.64,61.83,16.14,14.02,2.12,1654.9,1595.04,1535.17
14-10-2025,28-10-2025,PIDILITIND,Non-Hld,1490.5,1500,1457.5,2.27,1542.5,3.49,0.63,45.11,-7.03,-9.4,2.37,1543.38,1499.83,1456.28
14-10-2025,28-10-2025,PIIND,Non-Hld,3562,3600,3459.35,2.97,3740.65,5.02,0.67,42.2,-56.02,-62.41,6.39,3758.89,3600,3441.1
14-10-2025,28-10-2025,PNB,Non-Hld,115.21,115,109.85,4.88,120.15,4.29,0.77,60.6,2.2,1.95,0.25,117.65,112.86,108.06
14-10-2025,28-10-2025,PNBHOUSING,Non-Hld,843,900,825.4,2.14,974.6,15.62,0.72,44.39,5.49,9.85,-4.36,909.82,870.31,830.8
14-10-2025,28-10-2025,POLICYBZR,Non-Hld,1711,1800,1687.1,1.42,1912.9,11.81,0.71,41.86,-21.6,-23.35,1.75,1835.28,1745.32,1655.35
14-10-2025,28-10-2025,POLYCAB,Non-Hld,7572.5,8000,7459.1,1.53,8540.9,12.79,0.52,60.15,116.24,107.85,8.39,7782.22,7502.22,7222.23
14-10-2025,28-10-2025,POWERGRID,Holding,287,300,285.8,0.42,314.2,9.48,0.46,52.07,0.38,0.12,0.26,292.97,286.37,279.77
14-10-2025,28-10-2025,POWERINDIA,Non-Hld,17440,20000,17594.95,-0.88,22405.05,28.47,0.2,33.66,-503.04,-409.26,-93.78,20184.17,18582.15,16980.13
14-10-2025,28-10-2025,PPLPHARMA,Non-Hld,192.25,210,190.95,0.69,229.05,19.15,0.54,44.41,-0.38,-0.18,-0.2,208.09,197.84,187.59
14-10-2025,28-10-2025,PRESTIGE,Non-Hld,1604.4,1600,1526.05,5.14,1673.95,4.34,0.67,55.08,-0.53,-10.3,9.77,1667.84,1573.78,1479.72
14-10-2025,28-10-2025,RBLBANK,Non-Hld,292.4,300,268.45,8.93,331.55,13.39,0.45,69.53,6.22,4.79,1.43,292.74,276.61,260.48
14-10-2025,28-10-2025,RECLTD,Non-Hld,369.5,380,359.9,2.67,400.1,8.29,0.83,43.23,-1.22,-0.48,-0.74,388.62,377.31,365.99
14-10-2025,28-10-2025,RELIANCE,Non-Hld,1374.9,1400,1350.25,1.83,1449.75,5.45,0.68,47.3,-4.15,-4.63,0.48,1414.11,1383.07,1352.03
14-10-2025,28-10-2025,RVNL,Non-Hld,332.15,360,328.8,1.02,391.2,17.78,0.35,40.86,-0.39,1.27,-1.66,365.8,348.46,331.13
14-10-2025,28-10-2025,SAIL,Non-Hld,128.2,140,127.1,0.87,152.9,19.27,0.49,44.04,0.83,1.62,-0.8,138.11,133.75,129.38
14-10-2025,28-10-2025,SAMMAANCAP,Non-Hld,164.67,160,151.7,8.55,168.3,2.21,0.98,67.93,8.16,7.58,0.58,176.17,151.08,125.99
14-10-2025,28-10-2025,SBICARD,Non-Hld,913,900,860.1,6.16,939.9,2.95,0.6,66.18,19.59,17.37,2.22,931.48,892.79,854.1
14-10-2025,28-10-2025,SBILIFE,Non-Hld,1815,1800,1738.85,4.38,1861.15,2.55,0.48,52.54,-4.31,-7.08,2.76,1848.55,1806.71,1764.87
14-10-2025,28-10-2025,SBIN,Non-Hld,876,900,868.8,0.83,931.2,6.31,0.54,62.38,12.49,12.51,-0.02,886.6,864.49,842.38
14-10-2025,28-10-2025,SHREECEM,Non-Hld,29535,30000,28926.1,2.11,31073.9,5.22,0.71,49.7,-127.9,-180.83,52.93,30022.33,29520.75,29019.17
14-10-2025,28-10-2025,SHRIRAMFIN,Non-Hld,674.15,680,642.85,4.87,717.15,6.38,0.79,67.9,15.13,10.91,4.23,687.34,640.51,593.69
14-10-2025,28-10-2025,SIEMENS,Holding,3100,3300,3076.7,0.76,3523.3,13.66,0.4,43.27,-11.76,0.51,-12.27,3358.19,3198.38,3038.57
14-10-2025,28-10-2025,SOLARINDS,Non-Hld,13940,15000,13902.15,0.28,16097.85,15.48,0.63,46.95,-89.67,-123.82,34.15,14901,14102.3,13303.6
14-10-2025,28-10-2025,SONACOMS,Non-Hld,453.45,460,431.6,5.07,488.4,7.71,0.55,62.91,-1.46,-6.21,4.76,448.72,422.72,396.72
14-10-2025,28-10-2025,SRF,Non-Hld,3045,3000,2878.85,5.78,3121.15,2.51,0.93,65.66,24.97,4.81,20.17,3067.43,2931.17,2794.91
14-10-2025,28-10-2025,SUNPHARMA,Non-Hld,1652.1,1680,1630.45,1.33,1729.55,4.69,0.79,55.74,11.12,6.39,4.72,1683.32,1634.72,1586.11
14-10-2025,28-10-2025,SUPREMEIND,Non-Hld,4170,4500,4134.5,0.86,4865.5,16.68,0.46,40.55,-60.78,-57.92,-2.86,4533.04,4289.04,4045.03
14-10-2025,28-10-2025,SUZLON,Non-Hld,53.93,56,52.95,1.86,59.05,9.5,0.47,36.41,-1.37,-1.31,-0.06,60.91,56.12,51.34
14-10-2025,28-10-2025,SYNGENE,Non-Hld,626,640,609.15,2.77,670.85,7.17,0.57,42.85,-5.21,-5.88,0.67,667.23,638.49,609.76
14-10-2025,28-10-2025,TATACONSUM,Non-Hld,1113.1,1200,1115.25,-0.19,1284.75,15.43,0.38,51.07,6.3,9.57,-3.27,1149.6,1126.69,1103.78
14-10-2025,28-10-2025,TATAELXSI,Non-Hld,5328,5500,5204.7,2.37,5795.3,8.78,0.38,41.37,-65.44,-70.47,5.03,5783.87,5464.9,5145.93
14-10-2025,28-10-2025,TATAPOWER,Non-Hld,390.9,400,385.1,1.51,414.9,6.14,0.76,52.34,0.52,0.6,-0.08,398.84,391.41,383.98
14-10-2025,28-10-2025,TATASTEEL,Non-Hld,169.32,180,169.05,0.16,190.95,12.78,0.55,51.45,1.83,2.07,-0.23,175.75,171.49,167.23
14-10-2025,28-10-2025,TATATECH,Non-Hld,687.5,700,665.7,3.28,734.3,6.81,0.69,45.86,3.31,3.3,0.01,733.19,699.76,666.33
14-10-2025,28-10-2025,TCS,Non-Hld,2960,3100,2935.5,0.84,3264.5,10.29,0.55,42.64,-24.56,-30.23,5.66,3192.59,3005.79,2818.98
14-10-2025,28-10-2025,TECHM,Non-Hld,1468.9,1500,1425.1,3.08,1574.9,7.22,0.78,50.36,-12.32,-16.59,4.26,1544.63,1448.41,1352.2
14-10-2025,28-10-2025,TIINDIA,Non-Hld,3098,3200,3030.25,2.24,3369.75,8.78,0.52,44.6,-4.68,11.6,-16.28,3429.88,3213.75,2997.62
14-10-2025,28-10-2025,TITAGARH,Non-Hld,883,920,861.05,2.55,978.95,10.87,0.42,46.49,2.64,5.75,-3.12,956.33,907.65,858.97
14-10-2025,28-10-2025,TITAN,Non-Hld,3528,3400,3251.6,8.51,3548.4,0.58,0.55,55.02,-1.46,-18.8,17.34,3602.07,3463.58,3325.09
14-10-2025,28-10-2025,TMPV,Non-Hld,395,400,369.5,6.91,430.5,8.99,0.35,12.24,-26.44,-5.07,-21.37,813.05,678.22,543.39
14-10-2025,28-10-2025,TORNTPHARM,Non-Hld,3520.9,3500,3388.9,3.9,3611.1,2.57,0.5,43.55,-15.96,-10.52,-5.44,3651.73,3566.1,3480.47
14-10-2025,28-10-2025,TORNTPOWER,Non-Hld,1290,1300,1241.6,3.9,1358.4,5.31,0.64,59.42,-5.46,-13.73,8.27,1301.27,1249,1196.72
14-10-2025,28-10-2025,TRENT,Non-Hld,4604,5000,4586.1,0.4,5413.9,17.6,0.41,31.88,-150.92,-149.98,-0.94,5199.12,4828.77,4458.42
14-10-2025,28-10-2025,TVSMOTOR,Non-Hld,3502,3500,3355.35,4.38,3644.65,4.08,0.69,61.44,39.09,48.58,-9.5,3559.24,3483.74,3408.24
14-10-2025,28-10-2025,ULTRACEMCO,Non-Hld,12074,13000,12068.75,0.05,13931.25,15.39,0.59,43.16,-95.14,-95.8,0.66,12717.01,12261.55,11806.09
14-10-2025,28-10-2025,UNIONBANK,Non-Hld,136.99,140,132.8,3.16,147.2,7.46,0.56,51.14,1.15,1.21,-0.07,141.3,137.74,134.18
14-10-2025,28-10-2025,UNITDSPR,Non-Hld,1302.6,1400,1297.5,0.4,1502.5,15.35,0.63,41.59,0.22,3.15,-2.94,1367.62,1332.54,1297.46
14-10-2025,28-10-2025,UNOMINDA,Non-Hld,1180,1300,1192.95,-1.08,1407.05,19.25,0.42,35.87,-5.26,12.36,-17.62,1378.51,1295.33,1212.15
14-10-2025,28-10-2025,UPL,Non-Hld,669.6,680,653.8,2.42,706.2,5.47,0.58,43.52,-5.71,-6.93,1.22,706.19,676.61,647.03
14-10-2025,28-10-2025,VBL,Non-Hld,440.5,500,442.35,-0.41,557.65,26.6,0.52,37.17,-10.57,-11.37,0.8,474.86,451.14,427.42
14-10-2025,28-10-2025,VEDL,Non-Hld,480.95,480,457.9,5.04,502.1,4.4,0.81,65.7,10.57,9.45,1.11,486.69,464.87,443.05
14-10-2025,28-10-2025,VOLTAS,Non-Hld,1388.8,1400,1335,4.03,1465,5.49,0.77,53.02,1.61,-0.04,1.65,1429.02,1381.2,1333.38
14-10-2025,28-10-2025,WIPRO,Non-Hld,247.8,250,237.1,4.52,262.9,6.1,0.93,53.45,-0.8,-1.44,0.65,257.76,246.15,234.53
14-10-2025,28-10-2025,YESBANK,Non-Hld,23.31,24,22.6,3.15,25.4,8.97,0.67,69.97,0.81,0.62,0.19,23.68,21.82,19.95
14-10-2025,28-10-2025,ZYDUSLIFE,Non-Hld,978.1,1000,956.9,2.22,1043.1,6.65,0.53,40.9,-5.94,-2.76,-3.18,1056.4,1007.44,958.48
15-10-2025,28-10-2025,360ONE,Non-Hld,1161,1100,1021.2,13.69,1178.8,1.54,0.6,72.19,16.46,4.22,12.24,1147.27,1066.49,985.71
15-10-2025,28-10-2025,ABB,Holding,5181.5,5200,5007.6,3.48,5392.4,4.08,0.6,46.84,-24.6,-16.79,-7.81,5423.71,5232.21,5040.71
15-10-2025,28-10-2025,ABCAPITAL,Non-Hld,303.3,300,286,6.05,314,3.53,0.57,60.32,4.33,4.27,0.06,307.91,294.08,280.25
15-10-2025,28-10-2025,ADANIENSOL,Non-Hld,948,1000,926.55,2.32,1073.45,13.24,0.64,67.54,28.75,26.99,1.76,968.52,902.79,837.06
15-10-2025,28-10-2025,ADANIENT,Non-Hld,2538.8,2600,2475.2,2.57,2724.8,7.33,0.55,54.59,31.6,41.48,-9.87,2672.12,2544.1,2416.09
15-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1049.7,1100,1022.35,2.68,1177.65,12.19,0.48,52.67,14.99,20.37,-5.38,1135.09,1055.22,975.34
15-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1451.5,1400,1327.65,9.33,1472.35,1.44,0.68,64.1,12.67,10.62,2.04,1453.29,1415.43,1377.57
15-10-2025,28-10-2025,ALKEM,Non-Hld,5577,5600,5416.65,2.97,5783.35,3.71,0.63,64.09,40.92,45.14,-4.22,5574.99,5487.6,5400.21
15-10-2025,28-10-2025,AMBER,Non-Hld,8165,8500,7923.9,3.05,9076.1,11.16,0.5,51.31,104.38,142.09,-37.71,8439.86,8263.78,8087.69
15-10-2025,28-10-2025,AMBUJACEM,Non-Hld,567.75,600,564.95,0.5,635.05,11.86,0.62,45.27,-2.9,-2.36,-0.54,591.06,573.83,556.59
15-10-2025,28-10-2025,ANGELONE,Non-Hld,2445,2400,2236.1,9.35,2563.9,4.87,0.84,66.04,7.21,-30.35,37.56,2407.63,2245.7,2083.78
15-10-2025,28-10-2025,APLAPOLLO,Non-Hld,1732.6,1700,1632.25,6.15,1767.75,2.03,0.52,59.11,18.58,18.29,0.29,1762.53,1709.68,1656.83
15-10-2025,28-10-2025,APOLLOHOSP,Non-Hld,7814,7800,7603.15,2.78,7996.85,2.35,0.8,60.54,11.08,-11.03,22.11,7934.07,7657.25,7380.43
15-10-2025,28-10-2025,ASHOKLEY,Non-Hld,135.79,140,133.45,1.76,146.55,7.93,0.37,46.33,0.87,1.93,-1.06,144.3,139.62,134.94
15-10-2025,28-10-2025,ASIANPAINT,Non-Hld,2377,2400,2332.15,1.93,2467.85,3.83,0.64,44.97,-38.65,-39.27,0.62,2506.7,2386.11,2265.52
15-10-2025,28-10-2025,ASTRAL,Non-Hld,1437.9,1500,1425.5,0.87,1574.5,9.5,0.48,56.95,-0.24,-4.02,3.78,1473.71,1413.98,1354.25
15-10-2025,28-10-2025,AUBANK,Non-Hld,801.25,800,759,5.57,841,4.97,1.03,73.61,14.21,8.51,5.7,792.76,745.09,697.42
15-10-2025,28-10-2025,AUROPHARMA,Non-Hld,1111,1100,1052.25,5.59,1147.75,3.31,0.64,53.59,10.18,7.99,2.19,1139.87,1104,1068.12
15-10-2025,28-10-2025,AXISBANK,Non-Hld,1172.5,1200,1146.85,2.24,1253.15,6.88,0.6,56.31,20.77,22.24,-1.47,1208.53,1162.9,1117.26
15-10-2025,28-10-2025,BAJAJ-AUTO,Non-Hld,9015,9200,8868.85,1.65,9531.15,5.73,0.59,55.47,37.07,17.29,19.78,9186.23,8883.3,8580.37
15-10-2025,28-10-2025,BAJAJFINSV,Non-Hld,2082.9,2100,2032.2,2.5,2167.8,4.08,0.71,63.52,5.79,5.33,0.46,2092.5,2035.83,1979.16
15-10-2025,28-10-2025,BAJFINANCE,Non-Hld,1060.65,1020,963.05,10.14,1076.95,1.54,0.87,69.45,22.11,21.2,0.91,1049.18,1011.79,974.39
15-10-2025,28-10-2025,BANDHANBNK,Non-Hld,163.42,170,160.4,1.89,179.6,9.91,0.79,48.41,-0.06,-0.48,0.42,170.2,163.25,156.31
15-10-2025,28-10-2025,BANKBARODA,Non-Hld,268.1,285,266.45,0.62,303.55,13.23,0.69,67.9,6.38,5.83,0.55,272.28,258.25,244.21
15-10-2025,28-10-2025,BANKINDIA,Non-Hld,126.4,130,123.65,2.23,136.35,7.88,0.53,62.99,2.62,2.55,0.07,129.22,122.88,116.55
