Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend,RSI_change,RSI_pct_change,RSI_trend,MACD_change,MACD_pct_change,MACD_trend,MACD_Signal_change,MACD_Signal_pct_change,MACD_Signal_trend,MACD_Hist_change,MACD_Hist_pct_change,MACD_Hist_trend,BB_HI_change,BB_HI_pct_change,BB_HI_trend,BB_MID_change,BB_MID_pct_change,BB_MID_trend,BB_LO_change,BB_LO_pct_change,BB_LO_trend
21-10-2025,28-10-2025,POLYCAB,Non-Hld,7599,8000,7628.45,-0.38,8371.55,10.17,0.69,55.75,87.31,99.23,-11.91,7808.73,7529.92,7251.12,6.5,0.0856108,up,0,0,unchanged,167.65,2.247078061,up,-167.65,-1.96329867,down,0.19,38,up,-1.17,-2.055516514,down,-19.97,-18.61483967,down,-9.74,-8.938239883,down,-10.22,604.7337278,down,7.24,0.092802785,up,3.57,0.047433351,up,-0.09,-0.001241172,down
23-10-2025,28-10-2025,POLYCAB,Non-Hld,7519.5,7700,7472.15,0.63,7927.85,5.43,0.64,51.54,76.14,94.61,-18.47,7800.59,7524.85,7249.11,69.5,0.932885906,up,-300,-3.75,down,73,0.986599812,up,-673,-7.824808013,down,0.15,30.6122449,up,2.57,5.248111088,up,-12.39,-13.99525585,down,-10.27,-9.792143402,down,-2.12,12.96636086,down,-0.91,-0.011664424,down,-1.45,-0.019265775,down,-1.99,-0.027444112,down
24-10-2025,28-10-2025,POLYCAB,Non-Hld,7510,7700,7472.5,0.5,7927.5,5.56,0.59,51.27,84.71,110.06,-25.35,7799.64,7523.88,7248.11,-151,-1.97102206,down,-300,-3.75,down,-148.2,-1.944703242,down,-451.8,-5.391858508,down,-0.1,-14.49275362,down,-8.04,-13.55589277,down,-6.79,-7.420765027,down,7.86,7.690802348,up,-14.64,136.6946779,down,-15.39,-0.196928227,down,-8.64,-0.114702649,down,-1.91,-0.026344755,down
03-10-2025,28-10-2025,POWERGRID,Holding,288.65,300,284.2,1.57,315.8,9.41,0.58,55.97,-0.41,-0.26,-0.15,292.33,285.64,278.96,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,POWERGRID,Holding,286.75,300,284.95,0.64,315.05,9.87,0.65,51.97,-0.22,-0.25,0.03,292.43,285.72,279.01,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,POWERGRID,Holding,289.65,300,286.65,1.05,313.35,8.19,0.6,54.59,0.1,-0.18,0.28,292.74,286.03,279.32,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,POWERGRID,Holding,285,300,282.85,0.77,317.15,11.29,0.55,49.46,0.05,-0.13,0.18,292.75,286.1,279.46,-3.65,-1.264507189,down,0,0,unchanged,-1.35,-0.475017593,down,1.35,0.42748575,up,-0.03,-5.172413793,down,-6.51,-11.63123102,down,0.46,-112.195122,up,0.13,-50,up,0.33,-220,up,0.42,0.143673246,up,0.46,0.161041871,up,0.5,0.179237167,up
09-10-2025,28-10-2025,POWERGRID,Holding,285.75,300,284.55,0.43,315.45,10.4,0.49,50.61,0.08,-0.09,0.17,292.75,286.26,279.77,-1,-0.348735833,down,0,0,unchanged,-0.4,-0.140375504,down,0.4,0.126963974,up,-0.16,-24.61538462,down,-1.36,-2.616894362,down,0.3,-136.3636364,up,0.16,-64,up,0.14,466.6666667,up,0.32,0.109427897,up,0.54,0.18899622,up,0.76,0.272391671,up
10-10-2025,28-10-2025,POWERGRID,Holding,288.65,300,287,0.58,313,8.44,0.49,54.53,0.34,0,0.35,292.99,286.38,279.77,-1,-0.34524426,down,0,0,unchanged,0.35,0.122100122,up,-0.35,-0.111696186,down,-0.11,-18.33333333,down,-0.06,-0.10991024,down,0.24,240,up,0.18,-100,up,0.07,25,up,0.25,0.085400014,up,0.35,0.122364787,up,0.45,0.161105542,up
13-10-2025,28-10-2025,POWERGRID,Holding,286.7,300,285.45,0.44,314.55,9.72,0.47,50.24,0.31,0.06,0.25,292.89,286.3,279.72,1.7,0.596491228,up,0,0,unchanged,2.6,0.919215132,up,-2.6,-0.819801356,down,-0.08,-14.54545455,down,0.78,1.577031945,up,0.26,520,up,0.19,-146.1538462,up,0.07,38.88888889,up,0.14,0.047822374,up,0.2,0.069905627,up,0.26,0.093036571,up
14-10-2025,28-10-2025,POWERGRID,Holding,287,300,285.8,0.42,314.2,9.48,0.46,52.07,0.38,0.12,0.26,292.97,286.37,279.77,1.25,0.437445319,up,0,0,unchanged,1.25,0.439290107,up,-1.25,-0.396259312,down,-0.03,-6.12244898,down,1.46,2.884805374,up,0.3,375,up,0.21,-233.3333333,up,0.09,52.94117647,up,0.22,0.075149445,up,0.11,0.038426605,up,0,0,unchanged
15-10-2025,28-10-2025,POWERGRID,Holding,291.9,300,289.65,0.78,310.35,6.33,0.5,56.47,0.71,0.24,0.47,293.35,286.5,279.65,3.25,1.125931058,up,0,0,unchanged,2.65,0.923344948,up,-2.65,-0.846645367,down,0.01,2.040816327,up,1.94,3.557674674,up,0.37,108.8235294,up,0.24,inf,up,0.12,34.28571429,up,0.36,0.122871088,up,0.12,0.041902367,up,-0.12,-0.042892376,down
16-10-2025,28-10-2025,POWERGRID,Holding,291.8,300,289.85,0.68,310.15,6.29,0.49,57.57,1.03,0.4,0.63,293.97,286.73,279.5,5.1,1.778862923,up,0,0,unchanged,4.4,1.541425819,up,-4.4,-1.398823716,down,0.02,4.255319149,up,7.33,14.58996815,up,0.72,232.2580645,up,0.34,566.6666667,up,0.38,152,up,1.08,0.368739117,up,0.43,0.150192106,up,-0.22,-0.078650079,down
17-10-2025,28-10-2025,POWERGRID,Holding,289.3,300,288.8,0.18,311.2,7.57,0.44,54.14,1.1,0.54,0.56,294.05,286.76,279.48,2.3,0.801393728,up,0,0,unchanged,3,1.049685094,up,-3,-0.954805856,down,-0.02,-4.347826087,down,2.07,3.975417707,up,0.72,189.4736842,up,0.42,350,up,0.3,115.3846154,up,1.08,0.368638427,up,0.39,0.13618745,up,-0.29,-0.103656575,down
20-10-2025,28-10-2025,POWERGRID,Holding,287.95,300,288,-0.01,312,8.36,0.46,51.7,1.02,0.64,0.39,294.17,286.86,279.56,-3.95,-1.353203152,down,0,0,unchanged,-1.65,-0.56965303,down,1.65,0.531657806,up,-0.04,-8,down,-4.77,-8.446962989,down,0.31,43.66197183,up,0.4,166.6666667,up,-0.08,-17.0212766,down,0.82,0.279529572,up,0.36,0.12565445,up,-0.09,-0.032183086,down
21-10-2025,28-10-2025,POWERGRID,Holding,288.7,300,288.1,0.21,311.9,8.04,0.46,52.3,0.98,0.71,0.28,294.31,286.96,279.62,-3.1,-1.062371487,down,0,0,unchanged,-1.75,-0.603760566,down,1.75,0.564243108,up,-0.03,-6.12244898,down,-5.27,-9.154073302,down,-0.05,-4.854368932,down,0.31,77.5,up,-0.35,-55.55555556,down,0.34,0.11565806,up,0.23,0.080214836,up,0.12,0.04293381,up
23-10-2025,28-10-2025,POWERGRID,Holding,289.15,300,289.8,-0.22,310.2,7.28,0.45,53.91,1.02,0.77,0.25,294.42,287.02,279.61,-0.15,-0.051849291,down,0,0,unchanged,1,0.346260388,up,-1,-0.321336761,down,0.01,2.272727273,up,-0.23,-0.424824529,down,-0.08,-7.272727273,down,0.23,42.59259259,up,-0.31,-55.35714286,down,0.37,0.125828941,up,0.26,0.090668155,up,0.13,0.046514956,up
24-10-2025,28-10-2025,POWERGRID,Holding,288.7,300,288.15,0.19,311.85,8.02,0.42,51.84,1.05,0.86,0.19,293.64,286.78,279.91,0.75,0.260461886,up,0,0,unchanged,0.15,0.052083333,up,-0.15,-0.048076923,down,-0.04,-8.695652174,down,0.14,0.270793037,up,0.03,2.941176471,up,0.22,34.375,up,-0.2,-51.28205128,down,-0.53,-0.18016793,down,-0.08,-0.027888168,down,0.35,0.125196738,up
03-10-2025,28-10-2025,POWERINDIA,Non-Hld,18219,18000,16731.05,8.9,19268.95,5.77,0.42,37.84,-317.26,-193.89,-123.37,20364.52,19162.45,17960.38,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,POWERINDIA,Non-Hld,18203,20000,19844.5,-8.27,20155.5,10.73,0.42,37.65,-343.24,-223.76,-119.48,20397.14,19130.1,17863.06,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,POWERINDIA,Non-Hld,17601,20000,17552.75,0.28,22447.25,27.54,0.31,31.81,-412.02,-261.41,-150.6,20505.05,19064.9,17624.75,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,POWERINDIA,Non-Hld,17819,20000,17745.35,0.42,22254.65,24.9,0.29,35.84,-441.5,-297.43,-144.07,20553.87,19012.3,17470.73,-400,-2.195510182,down,2000,11.11111111,up,1014.3,6.062381022,up,2985.7,15.49487647,up,-0.13,-30.95238095,down,-2,-5.285412262,down,-124.24,39.16031016,down,-103.54,53.40141317,down,-20.7,16.77879549,down,189.35,0.929803403,up,-150.15,-0.783563688,down,-489.65,-2.72627862,down
09-10-2025,28-10-2025,POWERINDIA,Non-Hld,17776,20000,17557,1.25,22443,26.26,0.28,35.27,-464.59,-330.86,-133.73,20521.07,18915.1,17309.13,-427,-2.345767181,down,0,0,unchanged,-2287.5,-11.52712338,down,2287.5,11.34925951,up,-0.14,-33.33333333,down,-2.38,-6.321381142,down,-121.35,35.35427106,down,-107.1,47.86378262,down,-14.25,11.92668229,down,123.93,0.607585181,up,-215,-1.123883304,down,-553.93,-3.100980459,down
10-10-2025,28-10-2025,POWERINDIA,Non-Hld,17635,20000,17567.85,0.39,22432.15,27.21,0.26,34.46,-484.25,-361.54,-122.71,20501.74,18824.85,17147.96,34,0.193170843,up,0,0,unchanged,15.1,0.086026406,up,-15.1,-0.067268819,down,-0.05,-16.12903226,down,2.65,8.330713612,up,-72.23,17.53070239,down,-100.13,38.30381393,down,27.89,-18.51925631,up,-3.31,-0.016142365,down,-240.05,-1.259120163,down,-476.79,-2.705229861,down
13-10-2025,28-10-2025,POWERINDIA,Non-Hld,17800,18000,16939.25,5.09,19060.75,7.09,0.25,37.01,-482.89,-385.81,-97.08,20375.92,18718.6,17061.28,-19,-0.106627757,down,-2000,-10,down,-806.1,-4.542598484,down,-3193.9,-14.35160742,down,-0.04,-13.79310345,down,1.17,3.264508929,up,-41.39,9.374858437,down,-88.38,29.71455469,down,46.99,-32.6160894,up,-177.95,-0.865773696,down,-293.7,-1.544789426,down,-409.45,-2.343634181,down
14-10-2025,28-10-2025,POWERINDIA,Non-Hld,17440,20000,17594.95,-0.88,22405.05,28.47,0.2,33.66,-503.04,-409.26,-93.78,20184.17,18582.15,16980.13,-336,-1.890189019,down,0,0,unchanged,37.95,0.216153101,up,-37.95,-0.169095041,down,-0.08,-28.57142857,down,-1.61,-4.564785937,down,-38.45,8.276114423,down,-78.4,23.69582301,down,39.95,-29.87362596,up,-336.9,-1.641727259,down,-332.95,-1.760233887,down,-329,-1.900731002,down
15-10-2025,28-10-2025,POWERINDIA,Non-Hld,17471,18000,16859.8,3.63,19140.2,9.56,0.21,34.36,-510.14,-429.43,-80.71,19991.99,18457.65,16923.31,-164,-0.929968812,down,-2000,-10,down,-708.05,-4.030373666,down,-3291.95,-14.6751426,down,-0.05,-19.23076923,down,-0.1,-0.290191526,down,-25.89,5.346411977,down,-67.89,18.7780052,down,42,-34.22703936,up,-509.75,-2.486374327,down,-367.2,-1.950613152,down,-224.65,-1.31006837,down
16-10-2025,28-10-2025,POWERINDIA,Non-Hld,17656,18000,17164.7,2.87,18835.3,6.68,0.22,38.42,-492.99,-442.14,-50.84,19703.07,18337.2,16971.33,-144,-0.808988764,down,0,0,unchanged,225.45,1.330932597,up,-225.45,-1.182797109,down,-0.03,-12,down,1.41,3.80978114,up,-10.1,2.09157365,down,-56.33,14.600451,down,46.24,-47.63081994,up,-672.85,-3.302182184,down,-381.4,-2.037545543,down,-89.95,-0.527217184,down
17-10-2025,28-10-2025,POWERINDIA,Non-Hld,17410,18000,17079.95,1.94,18920.05,8.68,0.25,35.51,-494.74,-452.66,-42.08,19571.46,18240.2,16908.94,-30,-0.172018349,down,-2000,-10,down,-515,-2.926976206,down,-3485,-15.554529,down,0.05,25,up,1.85,5.496137849,up,8.3,-1.649968193,up,-43.4,10.60450569,down,51.7,-55.12902538,up,-612.71,-3.035596708,down,-341.95,-1.840206865,down,-71.19,-0.419254741,down
20-10-2025,28-10-2025,POWERINDIA,Non-Hld,17457,18000,17207.5,1.45,18792.5,7.66,0.24,35.77,-489.45,-460.02,-29.43,19483.89,18161.55,16839.21,-14,-0.080132791,down,0,0,unchanged,347.7,2.062302044,up,-347.7,-1.816595438,down,0.03,14.28571429,up,1.41,4.103608847,up,20.69,-4.055749402,up,-30.59,7.12339613,down,51.28,-63.53611696,up,-508.1,-2.541517878,down,-296.1,-1.604212887,down,-84.1,-0.496947701,down
21-10-2025,28-10-2025,POWERINDIA,Non-Hld,17472,18000,17225.25,1.44,18774.75,7.46,0.25,36.09,-478.52,-463.72,-14.8,19364.31,18080.6,16796.89,-184,-1.04213865,down,0,0,unchanged,60.55,0.35275886,up,-60.55,-0.321470855,down,0.03,13.63636364,up,-2.33,-6.064549714,down,14.47,-2.935150814,up,-21.58,4.880806984,down,36.04,-70.88906373,up,-338.76,-1.719325973,down,-256.6,-1.39934123,down,-174.44,-1.027851088,down
23-10-2025,28-10-2025,POWERINDIA,Non-Hld,17075,18000,17930.15,-4.77,18069.85,5.83,0.17,31.64,-495.78,-470.13,-25.65,19267.59,17984.6,16701.61,-335,-1.924181505,down,0,0,unchanged,850.2,4.977766328,up,-850.2,-4.49364563,down,-0.08,-32,down,-3.87,-10.8983385,down,-1.04,0.210211424,down,-17.47,3.859408828,down,16.43,-39.04467681,up,-303.87,-1.552617945,down,-255.6,-1.401300424,down,-207.33,-1.226156104,down
24-10-2025,28-10-2025,POWERINDIA,Non-Hld,16760,18000,16734.25,0.15,19265.75,14.95,0.18,28.65,-615.07,-556.57,-58.5,19172.28,17873.1,16573.92,-697,-3.992667698,down,0,0,unchanged,-473.25,-2.75025425,down,473.25,2.518291872,up,-0.06,-25,down,-7.12,-19.90494828,down,-125.62,25.66554296,down,-96.55,20.9882179,down,-29.07,98.77675841,down,-311.61,-1.599321285,down,-288.45,-1.588245497,down,-265.29,-1.575430201,down
03-10-2025,28-10-2025,PPLPHARMA,Non-Hld,198.23,210,193.9,2.24,226.1,14.06,0.95,51.6,-0.34,0.26,-0.6,208.94,199.21,189.47,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,PPLPHARMA,Non-Hld,195.3,215,194.2,0.57,235.8,20.74,0.86,48.12,-0.42,0.12,-0.54,208.79,198.96,189.12,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,PPLPHARMA,Non-Hld,195.38,210,192.25,1.63,227.75,16.57,0.42,48.06,-0.47,0,-0.48,208.73,198.79,188.84,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,PPLPHARMA,Non-Hld,193.92,210,192.1,0.95,227.9,17.53,0.42,45.85,-0.65,-0.13,-0.52,208.75,198.57,188.39,-4.31,-2.174242042,down,0,0,unchanged,-1.8,-0.928313564,down,1.8,0.796107917,up,-0.53,-55.78947368,down,-5.75,-11.14341085,down,-0.31,91.17647059,down,-0.39,-150,down,0.08,-13.33333333,up,-0.19,-0.090935197,down,-0.64,-0.321269013,down,-1.08,-0.570011084,down
09-10-2025,28-10-2025,PPLPHARMA,Non-Hld,197.35,210,194.4,1.52,225.6,14.32,0.47,51.16,-0.48,-0.2,-0.28,208.67,198.49,188.31,2.05,1.049667179,up,-5,-2.325581395,down,0.2,0.102986612,up,-10.2,-4.325699746,down,-0.39,-45.34883721,down,3.04,6.317539485,up,-0.06,14.28571429,down,-0.32,-266.6666667,down,0.26,-48.14814815,up,-0.12,-0.057474017,down,-0.47,-0.236228388,down,-0.81,-0.428299492,down
10-10-2025,28-10-2025,PPLPHARMA,Non-Hld,201.67,210,196.15,2.82,223.85,11,0.66,55.99,-0.02,-0.16,0.15,208.82,198.57,188.32,6.29,3.219367387,up,0,0,unchanged,3.9,2.028608583,up,-3.9,-1.712403952,down,0.24,57.14285714,up,7.93,16.50020807,up,0.45,-95.74468085,up,-0.16,#NAME?,down,0.63,-131.25,up,0.09,0.043117904,up,-0.22,-0.110669551,down,-0.52,-0.275365389,down
13-10-2025,28-10-2025,PPLPHARMA,Non-Hld,197.46,210,193.8,1.89,226.2,14.56,0.57,50.49,0.02,-0.13,0.15,208.63,198.41,188.2,3.54,1.82549505,up,0,0,unchanged,1.7,0.884955752,up,-1.7,-0.745941202,down,0.15,35.71428571,up,4.64,10.11995638,up,0.67,-103.0769231,up,0,0,unchanged,0.67,-128.8461538,up,-0.12,-0.05748503,down,-0.16,-0.080576119,down,-0.19,-0.10085461,down
14-10-2025,28-10-2025,PPLPHARMA,Non-Hld,192.25,210,190.95,0.69,229.05,19.15,0.54,44.41,-0.38,-0.18,-0.2,208.09,197.84,187.59,-5.1,-2.584241196,down,0,0,unchanged,-3.45,-1.774691358,down,3.45,1.529255319,up,0.07,14.89361702,up,-6.75,-13.19390149,down,0.1,-20.83333333,up,0.02,-10,up,0.08,-28.57142857,up,-0.58,-0.277950831,down,-0.65,-0.327472417,down,-0.72,-0.382348256,down
15-10-2025,28-10-2025,PPLPHARMA,Non-Hld,193.7,210,192.2,0.79,227.8,17.61,0.55,46.04,-0.58,-0.26,-0.33,206.99,197.24,187.48,-7.97,-3.952000793,down,0,0,unchanged,-3.95,-2.013764976,down,3.95,1.764574492,up,-0.11,-16.66666667,down,-9.95,-17.77103054,down,-0.56,2800,down,-0.1,62.5,down,-0.48,-320,down,-1.83,-0.87635284,down,-1.33,-0.669788991,down,-0.84,-0.446049278,down
16-10-2025,28-10-2025,PPLPHARMA,Non-Hld,194.19,210,193.7,0.26,226.3,16.54,0.54,46.94,-0.69,-0.34,-0.34,206.24,196.79,187.34,-3.27,-1.656031601,down,0,0,unchanged,-0.1,-0.051599587,down,0.1,0.044208665,up,-0.03,-5.263157895,down,-3.55,-7.031095266,down,-0.71,-3550,down,-0.21,161.5384615,down,-0.49,-326.6666667,down,-2.39,-1.14556871,down,-1.62,-0.816491104,down,-0.86,-0.45696068,down
17-10-2025,28-10-2025,PPLPHARMA,Non-Hld,192.9,210,190.45,1.29,229.55,19,0.56,45.09,-0.88,-0.45,-0.43,205.37,196.25,187.14,0.65,0.33810143,up,0,0,unchanged,-0.5,-0.261848651,down,0.5,0.218292949,up,0.02,3.703703704,up,0.68,1.53118667,up,-0.5,131.5789474,down,-0.27,150,down,-0.23,115,down,-2.72,-1.307126724,down,-1.59,-0.803679741,down,-0.45,-0.239884855,down
20-10-2025,28-10-2025,PPLPHARMA,Non-Hld,195.71,210,195.8,-0.04,224.2,14.56,0.57,49.23,-0.79,-0.52,-0.27,202.87,195.62,188.36,2.01,1.037687145,up,0,0,unchanged,3.6,1.873048907,up,-3.6,-1.580333626,down,0.02,3.636363636,up,3.19,6.928757602,up,-0.21,36.20689655,down,-0.26,100,down,0.06,-18.18181818,up,-4.12,-1.99043432,down,-1.62,-0.821334415,down,0.88,0.469383401,up
21-10-2025,28-10-2025,PPLPHARMA,Non-Hld,196.5,210,195.85,0.34,224.15,14.08,0.61,51.54,-0.57,-0.53,-0.04,201.89,195.35,188.8,2.31,1.18955662,up,0,0,unchanged,2.15,1.109963862,up,-2.15,-0.950066284,down,0.07,12.96296296,up,4.6,9.799744354,up,0.12,-17.39130435,up,-0.19,55.88235294,down,0.3,-88.23529412,up,-4.35,-2.109193173,down,-1.44,-0.731744499,down,1.46,0.779331696,up
23-10-2025,28-10-2025,PPLPHARMA,Non-Hld,203.2,210,203,0.1,217,6.79,0.65,58.95,0.11,-0.4,0.51,202.73,195.52,188.32,10.3,5.339554173,up,0,0,unchanged,12.55,6.589656078,up,-12.55,-5.467218471,down,0.09,16.07142857,up,13.86,30.73852295,up,0.99,-112.5,up,0.05,-11.11111111,up,0.94,-218.6046512,up,-2.64,-1.285484735,down,-0.73,-0.371974522,down,1.18,0.630543978,up
24-10-2025,28-10-2025,PPLPHARMA,Non-Hld,202.3,210,202.6,-0.15,217.4,7.46,0.77,57.12,0.56,-0.26,0.82,203.63,195.83,188.03,6.59,3.36722702,up,0,0,unchanged,6.8,3.472931563,up,-6.8,-3.033006244,down,0.2,35.0877193,up,7.89,16.02681292,up,1.35,-170.8860759,up,0.26,-50,up,1.09,-403.7037037,up,0.76,0.374624144,up,0.21,0.107350987,up,-0.33,-0.175196432,down
03-10-2025,28-10-2025,PRESTIGE,Non-Hld,1534.3,1600,1493.25,2.75,1706.75,11.24,0.42,42.21,-19.67,-14.15,-5.52,1654.73,1566.18,1477.64,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,PRESTIGE,Non-Hld,1548.2,1600,1493.85,3.64,1706.15,10.21,0.42,44.49,-19.05,-15.13,-3.92,1653.37,1567.72,1482.08,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,PRESTIGE,Non-Hld,1530,1600,1493.65,2.44,1706.35,11.53,0.88,42.76,-19.21,-15.95,-3.26,1653.58,1567.32,1481.07,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,PRESTIGE,Non-Hld,1507.1,1600,1482.6,1.66,1717.4,13.96,0.82,40.11,-20.45,-16.85,-3.6,1654.67,1565.88,1477.09,-27.2,-1.772795412,down,0,0,unchanged,-10.65,-0.713209442,down,10.65,0.623992969,up,0.4,95.23809524,up,-2.1,-4.975124378,down,-0.78,3.965429588,down,-2.7,19.08127208,down,1.92,-34.7826087,up,-0.06,-0.003625969,down,-0.3,-0.019154886,down,-0.55,-0.037221515,down
09-10-2025,28-10-2025,PRESTIGE,Non-Hld,1584.4,1600,1512.15,4.78,1687.85,6.53,0.68,53,-15.67,-16.61,0.94,1656,1566.93,1477.86,36.2,2.338199199,up,0,0,unchanged,18.3,1.225022593,up,-18.3,-1.072590335,down,0.26,61.9047619,up,8.51,19.12789391,up,3.38,-17.74278215,up,-1.48,9.781890284,down,4.86,-123.9795918,up,2.63,0.159069053,up,-0.79,-0.050391652,down,-4.22,-0.284734967,down
10-10-2025,28-10-2025,PRESTIGE,Non-Hld,1619,1600,1514.55,6.9,1685.45,4.11,0.67,58.39,-8.67,-15.02,6.36,1662.15,1570.06,1477.98,89,5.816993464,up,0,0,unchanged,20.9,1.399256854,up,-20.9,-1.22483664,down,-0.21,-23.86363636,down,15.63,36.55285313,up,10.54,-54.86725664,up,0.93,-5.830721003,up,9.62,-295.0920245,up,8.57,0.518269452,up,2.74,0.174820713,up,-3.09,-0.208632948,down
13-10-2025,28-10-2025,PRESTIGE,Non-Hld,1610.8,1600,1521.15,5.9,1678.85,4.23,0.69,57.12,-3.64,-12.75,9.11,1666.86,1573.31,1479.76,103.7,6.880764382,up,0,0,unchanged,38.55,2.600161878,up,-38.55,-2.244672179,down,-0.13,-15.85365854,down,17.01,42.40837696,up,16.81,-82.200489,up,4.1,-24.33234421,up,12.71,-353.0555556,up,12.19,0.736702787,up,7.43,0.474493575,up,2.67,0.18076082,up
14-10-2025,28-10-2025,PRESTIGE,Non-Hld,1604.4,1600,1526.05,5.14,1673.95,4.34,0.67,55.08,-0.53,-10.3,9.77,1667.84,1573.78,1479.72,20,1.262307498,up,0,0,unchanged,13.9,0.919220977,up,-13.9,-0.823532897,down,-0.01,-1.470588235,down,2.08,3.924528302,up,15.14,-96.61774091,up,6.31,-37.98916315,up,8.83,939.3617021,up,11.84,0.714975845,up,6.85,0.437160562,up,1.86,0.125857659,up
15-10-2025,28-10-2025,PRESTIGE,Non-Hld,1684.5,1700,1620.6,3.95,1779.4,5.64,0.7,64.15,7.68,-6.71,14.39,1678.21,1576.32,1474.43,65.5,4.045707227,up,100,6.25,up,106.05,7.002079826,up,93.95,5.574179003,up,0.03,4.47761194,up,5.76,9.86470286,up,16.35,-188.5813149,up,8.31,-55.32623169,up,8.03,126.2578616,up,16.06,0.966218452,up,6.26,0.398710877,up,-3.55,-0.240192695,down
16-10-2025,28-10-2025,PRESTIGE,Non-Hld,1690,1600,1489.65,13.45,1710.35,1.21,0.76,66.27,15.69,-2.23,17.92,1688.25,1578.45,1468.65,79.2,4.916811522,up,0,0,unchanged,-31.5,-2.070801696,down,31.5,1.876284361,up,0.07,10.14492754,up,9.15,16.01890756,up,19.33,-531.043956,up,10.52,-82.50980392,up,8.81,96.70691548,up,21.39,1.283251143,up,5.14,0.32669976,up,-11.11,-0.750797427,down
17-10-2025,28-10-2025,PRESTIGE,Non-Hld,1693.8,1600,1485.9,14,1714.1,1.2,0.79,67.2,22.54,2.73,19.81,1703.75,1582.31,1460.87,89.4,5.572176515,up,0,0,unchanged,-40.15,-2.630975394,down,40.15,2.398518474,up,0.12,17.91044776,up,12.12,22.0043573,up,23.07,-4352.830189,up,13.03,-126.5048544,up,10.04,102.7635619,up,35.91,2.153084229,up,8.53,0.542007142,up,-18.85,-1.273889655,down
20-10-2025,28-10-2025,PRESTIGE,Non-Hld,1720.2,1700,1643.65,4.66,1756.35,2.11,0.88,68.34,28.54,7.89,20.65,1721.57,1587.25,1452.93,35.7,2.119323241,up,0,0,unchanged,23.05,1.422312724,up,-23.05,-1.295380465,down,0.18,25.71428571,up,4.19,6.531566641,up,20.86,271.6145833,up,14.6,-217.585693,up,6.26,43.50243224,up,43.36,2.583705257,up,10.93,0.69338713,up,-21.5,-1.458190623,down
21-10-2025,28-10-2025,PRESTIGE,Non-Hld,1712.1,1700,1648.9,3.84,1751.1,2.28,0.88,67.42,32.6,12.83,19.77,1736.79,1592.05,1447.31,22.1,1.307692308,up,100,6.25,up,159.25,10.69043064,up,40.75,2.382553279,up,0.12,15.78947368,up,1.15,1.735325185,up,16.91,107.7756533,up,15.06,-675.3363229,up,1.85,10.32366071,up,48.54,2.875166593,up,13.6,0.861604739,up,-21.34,-1.4530351,down
