Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes
10-Nov-2025,25-Nov-2025,SUPREMEIND,Non-Hld,3875.0,4000.0,3786.6,2.33,4213.4,8.73,0.54,37.09,-113.5,-108.2,-5.3,4355.33,4016.24,3677.15,6 - Very Bullish,4,6,9,1,2,1,1,0,31
10-Nov-2025,25-Nov-2025,SUZLON,Non-Hld,57.49,60.0,56.11,2.46,63.89,11.13,0.45,52.85,0.8,0.47,0.33,61.32,56.19,51.05,6 - Very Bullish,4,2,10,11,4,5,0,0,23
10-Nov-2025,25-Nov-2025,SYNGENE,Non-Hld,630.0,660.0,624.4,0.9,695.6,10.41,0.72,43.9,-3.09,0.07,-3.16,670.88,643.47,616.07,4 - Mild Bullish,4,8,2,7,0,1,1,0,23
10-Nov-2025,25-Nov-2025,TATACONSUM,Non-Hld,1141.2,1200.0,1138.85,0.21,1261.15,10.51,0.48,45.96,11.47,14.72,-3.24,1207.89,1162.33,1116.77,1 - Very Bearish,0,0,0,0,13,12,9,13,34
10-Nov-2025,25-Nov-2025,TATAELXSI,Non-Hld,5206.0,6000.0,5243.95,-0.72,6756.05,29.77,0.44,34.95,-56.01,-28.64,-27.37,5625.7,5404.15,5182.6,5 - Bullish,7,1,6,6,3,1,0,0,20
10-Nov-2025,25-Nov-2025,TATAPOWER,Non-Hld,396.0,400.0,383.5,3.26,416.5,5.18,0.62,48.4,1.32,2.61,-1.29,410.29,399.2,388.11,6 - Very Bullish,8,6,15,2,6,2,1,1,25
10-Nov-2025,25-Nov-2025,TATASTEEL,Non-Hld,181.5,185.0,175.73,3.28,194.27,7.04,0.57,60.32,2.72,2.83,-0.11,186.58,177.43,168.28,3 - Mild Bearish,0,2,8,5,10,5,2,1,26
10-Nov-2025,25-Nov-2025,TATATECH,Non-Hld,678.45,700.0,666.05,1.86,733.95,8.18,0.51,42.84,-3.6,-1.47,-2.13,709.85,690.95,672.05,4 - Mild Bullish,5,3,5,7,0,1,0,0,23
10-Nov-2025,25-Nov-2025,TCS,Non-Hld,3025.0,3100.0,2991.0,1.14,3209.0,6.08,0.67,50.97,-1.64,0.08,-1.72,3093.6,3016.26,2938.91,4 - Mild Bullish,6,21,10,24,1,3,1,0,48
10-Nov-2025,25-Nov-2025,TECHM,Non-Hld,1396.8,1500.0,1397.85,-0.08,1602.15,14.7,0.6,38.6,-13.54,-9.17,-4.37,1476.65,1434.04,1391.44,5 - Bullish,9,5,7,6,0,1,0,1,27
10-Nov-2025,25-Nov-2025,TIINDIA,Non-Hld,2970.6,3200.0,2981.75,-0.37,3418.25,15.07,0.58,36.77,-46.73,-31.84,-14.89,3231.76,3088.04,2944.32,6 - Very Bullish,4,1,6,3,4,5,2,0,23
10-Nov-2025,25-Nov-2025,TITAGARH,Non-Hld,849.0,900.0,829.1,2.4,970.9,14.36,0.48,39.31,-8.42,-3.32,-5.1,915.61,881.46,847.31,4 - Mild Bullish,6,3,4,7,1,1,0,0,19
10-Nov-2025,25-Nov-2025,TITAN,Non-Hld,3800.0,3800.0,3680.9,3.24,3919.1,3.13,0.58,65.3,66.25,62.28,3.97,3879.51,3700.38,3521.25,6 - Very Bullish,13,9,15,10,1,2,0,0,50
10-Nov-2025,25-Nov-2025,TMPV,Non-Hld,410.7,450.0,408.55,0.53,491.45,19.66,0.48,61.9,,,,,,,4 - Mild Bullish,7,5,6,10,0,2,0,0,21
10-Nov-2025,25-Nov-2025,TORNTPHARM,Non-Hld,3818.7,3600.0,3338.85,14.37,3861.15,1.11,0.79,70.23,22.05,7.05,15.01,3706.73,3583.48,3460.23,6 - Very Bullish,8,5,16,1,0,0,0,0,24
10-Nov-2025,25-Nov-2025,TORNTPOWER,Non-Hld,1315.8,1400.0,1294.35,1.66,1505.65,14.43,0.42,53.59,7.9,10.62,-2.72,1354.28,1305.75,1257.23,5 - Bullish,10,4,7,6,0,0,0,0,24
10-Nov-2025,25-Nov-2025,TRENT,Non-Hld,4284.0,4800.0,4282.9,0.03,5317.1,24.12,0.48,22.18,-91.52,-70.32,-21.2,4937.69,4708.27,4478.85,1 - Very Bearish,0,0,0,0,14,2,11,6,19
10-Nov-2025,25-Nov-2025,TVSMOTOR,Non-Hld,3488.8,3600.0,3432.85,1.63,3767.15,7.98,0.42,47.83,-0.63,18.81,-19.44,3680.47,3544.52,3408.57,4 - Mild Bullish,6,8,6,8,3,0,0,0,23
10-Nov-2025,25-Nov-2025,ULTRACEMCO,Non-Hld,11750.0,12000.0,11603.8,1.26,12396.2,5.5,0.49,36.25,-124.04,-102.83,-21.21,12449.81,12052.6,11655.39,1 - Very Bearish,0,0,0,0,15,5,8,6,37
10-Nov-2025,25-Nov-2025,UNIONBANK,Non-Hld,154.3,150.0,141.16,9.31,158.84,2.94,0.82,69.02,4.07,3.28,0.8,155.92,145.01,134.1,4 - Mild Bullish,1,5,6,9,7,1,0,0,22
10-Nov-2025,25-Nov-2025,UNITDSPR,Non-Hld,1408.3,1500.0,1408.35,-0.0,1591.65,13.02,0.5,58.27,24.63,19.89,4.73,1459.62,1375.74,1291.87,1 - Very Bearish,0,0,0,2,16,5,8,11,51
10-Nov-2025,25-Nov-2025,UNOMINDA,Non-Hld,1319.9,1300.0,1234.75,6.9,1365.25,3.44,0.78,63.38,1.08,-7.72,8.8,1286.25,1227.49,1168.73,6 - Very Bullish,9,6,10,8,0,0,0,0,24
10-Nov-2025,25-Nov-2025,UPL,Non-Hld,750.1,750.0,721.55,3.96,778.45,3.78,0.77,77.13,16.49,10.55,5.94,758.68,702.73,646.78,4 - Mild Bullish,3,7,5,9,4,2,0,2,24
10-Nov-2025,25-Nov-2025,VBL,Non-Hld,462.85,500.0,462.2,0.14,537.8,16.19,0.47,48.77,2.96,2.48,0.48,489.82,464.04,438.27,1 - Very Bearish,0,0,0,0,16,7,13,4,36
10-Nov-2025,25-Nov-2025,VEDL,Non-Hld,519.95,500.0,466.6,11.43,533.4,2.59,0.76,66.49,13.0,12.39,0.61,526.78,495.86,464.95,6 - Very Bullish,14,8,17,15,0,0,0,0,35
10-Nov-2025,25-Nov-2025,VOLTAS,Non-Hld,1340.5,1300.0,1227.25,9.23,1372.75,2.41,0.67,41.23,-15.86,-3.69,-12.17,1483.42,1396.2,1308.98,5 - Bullish,11,8,10,8,0,0,0,0,28
10-Nov-2025,25-Nov-2025,WIPRO,Non-Hld,239.85,250.0,237.58,0.96,262.42,9.41,0.65,45.21,-2.0,-1.69,-0.31,250.84,242.61,234.38,4 - Mild Bullish,7,13,10,13,3,0,0,0,36
10-Nov-2025,25-Nov-2025,YESBANK,Non-Hld,22.72,23.0,21.78,4.32,24.22,6.6,0.37,54.28,0.26,0.35,-0.08,23.63,22.86,22.09,3 - Mild Bearish,0,0,2,1,6,1,3,1,11
10-Nov-2025,25-Nov-2025,ZYDUSLIFE,Non-Hld,947.1,1000.0,942.85,0.45,1057.15,11.62,0.55,35.76,-12.86,-7.51,-5.35,1025.8,983.62,941.43,4 - Mild Bullish,2,4,7,7,8,5,0,0,33
11-Nov-2025,25-Nov-2025,360ONE,Non-Hld,1081.0,1200.0,1072.6,0.78,1327.4,22.79,0.37,41.17,-4.5,7.29,-11.8,1211.27,1125.95,1040.62,5 - Bullish,8,2,5,3,2,1,0,1,20
11-Nov-2025,25-Nov-2025,ABB,Holding,4976.0,5200.0,4913.25,1.28,5486.75,10.26,0.66,32.35,-38.47,-11.08,-27.39,5362.03,5185.08,5008.12,1 - Very Bearish,0,0,2,2,12,8,6,4,38
11-Nov-2025,25-Nov-2025,ABCAPITAL,Non-Hld,329.3,330.0,314.05,4.86,345.95,5.06,0.81,62.05,10.06,9.13,0.92,343.46,316.77,290.09,3 - Mild Bearish,0,0,1,0,9,9,4,12,28
11-Nov-2025,25-Nov-2025,ADANIENSOL,Non-Hld,989.85,1000.0,941.6,5.12,1058.4,6.93,0.54,63.56,22.0,23.58,-1.58,997.17,955.4,913.63,6 - Very Bullish,12,9,13,7,1,0,0,0,30
11-Nov-2025,25-Nov-2025,ADANIENT,Non-Hld,2370.2,2500.0,2321.65,2.09,2678.35,13.0,0.71,36.27,-36.41,-16.76,-19.65,2624.61,2478.26,2331.9,1 - Very Bearish,14,14,0,0,1,2,17,12,46
11-Nov-2025,25-Nov-2025,ADANIGREEN,Non-Hld,1047.0,1200.0,1040.55,0.62,1359.45,29.84,0.46,47.01,7.1,12.75,-5.65,1136.14,1061.23,986.33,5 - Bullish,11,6,9,6,0,0,0,0,24
11-Nov-2025,25-Nov-2025,ADANIPORTS,Non-Hld,1474.1,1460.0,1397.8,5.46,1522.2,3.26,0.6,61.73,10.46,11.04,-0.57,1485.69,1449.76,1413.83,4 - Mild Bullish,5,12,8,8,0,0,0,1,23
11-Nov-2025,25-Nov-2025,ALKEM,Non-Hld,5700.0,5700.0,5393.0,5.69,6007.0,5.39,0.81,65.91,56.52,43.38,13.14,5710.97,5564.78,5418.58,5 - Bullish,7,1,4,4,1,2,1,4,34
11-Nov-2025,25-Nov-2025,AMBER,Non-Hld,7170.0,8000.0,7084.45,1.21,8915.55,24.35,0.48,27.09,-222.5,-82.67,-139.83,8846.53,8008.18,7169.82,4 - Mild Bullish,6,16,12,13,3,2,0,0,36
11-Nov-2025,25-Nov-2025,AMBUJACEM,Non-Hld,558.25,580.0,553.6,0.84,606.4,8.63,0.67,43.63,-2.86,-2.27,-0.6,575.55,563.96,552.38,6 - Very Bullish,4,2,13,6,9,5,0,0,34
11-Nov-2025,25-Nov-2025,ANGELONE,Non-Hld,2639.8,2600.0,2457.65,7.41,2742.35,3.88,0.76,67.94,65.1,58.46,6.64,2632.04,2521.76,2411.48,4 - Mild Bullish,5,8,8,6,0,0,0,0,20
11-Nov-2025,25-Nov-2025,APLAPOLLO,Non-Hld,1788.2,1800.0,1739.7,2.79,1860.3,4.03,0.53,61.39,22.29,22.73,-0.44,1818.47,1768.46,1718.45,1 - Very Bearish,0,0,0,4,8,2,2,2,24
11-Nov-2025,25-Nov-2025,APOLLOHOSP,Non-Hld,7520.0,8000.0,7494.95,0.33,8505.05,13.1,0.43,34.91,-31.42,11.25,-42.68,8068.61,7805.18,7541.74,1 - Very Bearish,3,5,2,0,18,7,9,10,47
11-Nov-2025,25-Nov-2025,ASHOKLEY,Non-Hld,146.1,140.0,131.15,11.4,148.85,1.88,0.72,68.64,1.59,1.14,0.45,144.86,139.17,133.47,4 - Mild Bullish,14,10,13,17,0,0,0,0,41
11-Nov-2025,25-Nov-2025,ASIANPAINT,Non-Hld,2660.0,2600.0,2487.0,6.96,2713.0,1.99,0.63,74.49,49.11,31.79,17.32,2672.4,2512.32,2352.23,5 - Bullish,13,12,13,10,0,0,1,4,46
11-Nov-2025,25-Nov-2025,ASTRAL,Non-Hld,1557.1,1600.0,1533.05,1.57,1666.95,7.05,0.67,69.45,33.52,21.0,12.52,1565.39,1469.07,1372.75,1 - Very Bearish,0,0,5,5,7,9,3,4,27
11-Nov-2025,25-Nov-2025,AUBANK,Non-Hld,890.1,900.0,865.1,2.89,934.9,5.03,1.06,66.12,33.93,34.17,-0.24,936.91,861.36,785.82,1 - Very Bearish,0,1,0,0,9,9,4,17,36
11-Nov-2025,25-Nov-2025,AUROPHARMA,Non-Hld,1165.0,1160.0,1110.8,4.88,1209.2,3.79,0.69,64.33,15.06,11.1,3.95,1170.02,1120.82,1071.63,4 - Mild Bullish,6,6,4,10,0,0,0,0,19
11-Nov-2025,25-Nov-2025,AXISBANK,Non-Hld,1222.5,1220.0,1183.4,3.3,1256.6,2.79,0.57,55.85,15.2,21.19,-5.99,1271.5,1225.26,1179.02,6 - Very Bullish,7,7,10,7,0,2,0,1,37
11-Nov-2025,25-Nov-2025,BAJAJ-AUTO,Non-Hld,8900.0,9000.0,8671.65,2.63,9328.35,4.81,0.66,49.8,-39.38,-13.04,-26.35,9264.95,8965.22,8665.5,4 - Mild Bullish,8,13,9,9,1,0,0,0,31
11-Nov-2025,25-Nov-2025,BAJAJFINSV,Non-Hld,1992.9,2000.0,1922.6,3.66,2077.4,4.24,0.46,36.22,2.23,14.65,-12.42,2200.19,2103.68,2007.18,3 - Mild Bearish,0,0,2,0,20,11,10,12,38
11-Nov-2025,25-Nov-2025,BAJFINANCE,Non-Hld,1009.1,1100.0,1008.1,0.1,1191.9,18.12,0.43,40.86,8.33,15.28,-6.94,1107.37,1061.87,1016.36,3 - Mild Bearish,0,0,1,0,22,12,17,10,42
11-Nov-2025,25-Nov-2025,BANDHANBNK,Non-Hld,151.19,160.0,149.33,1.25,170.67,12.88,0.49,34.39,-3.32,-1.54,-1.78,177.55,162.48,147.41,3 - Mild Bearish,0,0,1,0,10,10,9,8,27
11-Nov-2025,25-Nov-2025,BANKBARODA,Non-Hld,285.0,280.0,266.8,6.82,293.2,2.88,0.85,64.66,7.96,7.61,0.35,295.07,276.52,257.98,1 - Very Bearish,0,0,0,1,21,5,11,13,42
11-Nov-2025,25-Nov-2025,BANKINDIA,Non-Hld,145.56,145.0,138.89,4.8,151.11,3.81,0.77,72.67,5.53,5.19,0.34,151.12,136.58,122.04,6 - Very Bullish,1,2,10,8,9,8,1,0,46
11-Nov-2025,25-Nov-2025,BDL,Non-Hld,1534.0,1600.0,1493.8,2.69,1706.2,11.23,0.69,53.22,-10.61,-10.35,-0.25,1570.92,1511.42,1451.91,4 - Mild Bullish,12,7,8,14,0,0,0,0,27
11-Nov-2025,25-Nov-2025,BEL,Holding,426.8,420.0,402.0,6.17,438.0,2.62,0.62,61.17,3.78,3.88,-0.1,427.36,415.08,402.81,4 - Mild Bullish,5,16,11,12,0,0,1,0,28
11-Nov-2025,25-Nov-2025,BHARATFORG,Non-Hld,1403.0,1300.0,1187.55,18.14,1412.45,0.67,0.87,75.51,32.67,27.97,4.7,1385.08,1298.44,1211.8,6 - Very Bullish,11,6,13,7,2,0,0,0,27
11-Nov-2025,25-Nov-2025,BHARTIARTL,Non-Hld,2044.5,2100.0,2028.2,0.8,2171.8,6.23,0.38,53.21,26.47,34.67,-8.2,2140.21,2043.86,1947.51,4 - Mild Bullish,7,16,8,12,0,1,1,0,34
11-Nov-2025,25-Nov-2025,BHEL,Non-Hld,285.2,280.0,265.7,7.34,294.3,3.19,1.17,78.9,10.56,7.4,3.16,284.02,249.88,215.75,4 - Mild Bullish,9,18,16,21,0,0,0,0,51
11-Nov-2025,25-Nov-2025,BIOCON,Non-Hld,387.0,400.0,377.65,2.48,422.35,9.13,0.69,66.89,7.21,5.64,1.58,390.78,369.72,348.66,6 - Very Bullish,10,6,12,6,0,0,0,2,25
11-Nov-2025,25-Nov-2025,BLUESTARCO,Non-Hld,1781.5,2000.0,1779.85,0.09,2220.15,24.62,0.28,32.72,-32.19,-7.7,-24.49,2066.66,1914.22,1761.79,6 - Very Bullish,5,2,10,7,5,9,0,0,41
11-Nov-2025,25-Nov-2025,BOSCHLTD,Non-Hld,36600.0,40000.0,36549.6,0.14,43450.4,18.72,0.39,37.01,-529.33,-414.45,-114.88,39672.39,38007.75,36343.11,3 - Mild Bearish,0,0,2,0,14,1,10,4,26
11-Nov-2025,25-Nov-2025,BPCL,Non-Hld,373.8,342.5,308.5,21.17,376.5,0.72,1.12,74.46,11.32,8.65,2.67,378.23,344.7,311.17,6 - Very Bullish,15,13,17,11,2,1,0,0,44
11-Nov-2025,25-Nov-2025,BRITANNIA,Non-Hld,5955.0,5800.0,5566.35,6.98,6033.65,1.32,0.71,49.48,18.45,3.85,14.59,6184.62,5960.72,5736.83,1 - Very Bearish,0,0,1,1,19,7,15,8,42
11-Nov-2025,25-Nov-2025,BSE,Holding,2643.1,2700.0,2500.95,5.68,2899.05,9.68,0.72,65.19,76.89,66.35,10.53,2639.38,2504.38,2369.38,6 - Very Bullish,11,5,12,11,0,1,1,0,26
11-Nov-2025,25-Nov-2025,CAMS,Holding,3834.6,4000.0,3783.4,1.35,4216.6,9.96,0.53,49.66,-6.7,0.03,-6.72,3969.65,3843.94,3718.23,5 - Bullish,11,7,7,8,1,1,1,0,27
11-Nov-2025,25-Nov-2025,CANBK,Non-Hld,140.75,140.0,133.66,5.3,146.34,3.97,1.03,75.98,5.03,4.5,0.54,144.76,132.58,120.4,1 - Very Bearish,0,3,4,20,13,13,3,3,46
11-Nov-2025,25-Nov-2025,CDSL,Holding,1600.9,1600.0,1526.35,4.88,1673.65,4.54,0.59,54.98,3.39,7.03,-3.64,1653.07,1595.8,1538.53,4 - Mild Bullish,5,13,6,12,0,1,0,0,29
11-Nov-2025,25-Nov-2025,CGPOWER,Holding,732.0,730.0,698.65,4.77,761.35,4.01,0.66,45.78,-2.34,-1.78,-0.56,761.43,740.29,719.15,1 - Very Bearish,0,0,0,0,11,1,3,5,25
11-Nov-2025,25-Nov-2025,CHOLAFIN,Non-Hld,1740.2,1700.0,1625.95,7.03,1774.05,1.95,0.93,60.13,31.76,33.78,-2.02,1768.0,1704.84,1641.68,3 - Mild Bearish,1,0,2,1,5,11,4,9,30
11-Nov-2025,25-Nov-2025,CIPLA,Non-Hld,1514.9,1600.0,1509.85,0.33,1690.15,11.57,0.46,43.47,-13.09,-6.07,-7.02,1655.23,1555.82,1456.42,1 - Very Bearish,2,1,8,13,6,20,0,0,52
11-Nov-2025,25-Nov-2025,COALINDIA,Holding,382.9,389.75,378.6,1.14,400.9,4.7,0.76,57.08,0.51,0.31,0.2,386.26,378.49,370.72,4 - Mild Bullish,3,16,10,19,5,4,0,0,85
11-Nov-2025,25-Nov-2025,COFORGE,Non-Hld,1797.8,1800.0,1719.05,4.58,1880.95,4.63,0.5,58.33,17.03,19.78,-2.75,1826.26,1766.51,1706.76,6 - Very Bullish,11,11,14,11,0,0,0,0,35
11-Nov-2025,25-Nov-2025,COLPAL,Non-Hld,2184.0,2200.0,2128.0,2.63,2272.0,4.03,0.62,43.0,-18.2,-15.59,-2.6,2272.83,2211.0,2149.16,5 - Bullish,12,4,8,4,1,0,1,0,38
11-Nov-2025,25-Nov-2025,CONCOR,Non-Hld,522.0,550.0,517.0,0.97,583.0,11.69,0.75,39.56,-3.3,-1.13,-2.17,555.3,535.56,515.81,5 - Bullish,10,5,10,4,2,0,1,0,35
11-Nov-2025,25-Nov-2025,CROMPTON,Non-Hld,279.8,300.0,277.65,0.77,322.35,15.21,0.59,34.96,-4.93,-4.86,-0.06,295.22,285.65,276.08,3 - Mild Bearish,0,0,3,2,11,4,1,5,23
11-Nov-2025,25-Nov-2025,CUMMINSIND,Non-Hld,4413.7,4300.0,4094.3,7.8,4505.7,2.08,0.87,71.08,102.52,95.91,6.62,4548.96,4207.52,3866.08,4 - Mild Bullish,6,11,6,8,0,0,0,0,32
11-Nov-2025,25-Nov-2025,CYIENT,Non-Hld,1157.9,1200.0,1137.5,1.79,1262.5,9.03,0.73,48.89,-6.6,-3.63,-2.97,1212.17,1162.23,1112.29,5 - Bullish,10,4,5,6,0,0,0,0,22
11-Nov-2025,25-Nov-2025,DABUR,Non-Hld,519.0,550.0,517.85,0.22,582.15,12.17,0.62,58.95,3.57,0.8,2.77,525.46,504.9,484.35,6 - Very Bullish,11,11,13,6,0,0,1,0,36
11-Nov-2025,25-Nov-2025,DALBHARAT,Non-Hld,2044.6,2300.0,2047.55,-0.14,2552.45,24.84,0.3,27.3,-57.44,-54.0,-3.44,2264.48,2129.16,1993.83,2 - Bearish,1,1,1,0,10,3,5,4,40
11-Nov-2025,25-Nov-2025,DELHIVERY,Non-Hld,430.65,480.0,429.25,0.33,530.75,23.24,0.33,36.72,-6.28,-0.55,-5.73,500.24,464.04,427.84,5 - Bullish,8,6,7,8,1,3,0,0,35
11-Nov-2025,25-Nov-2025,DIVISLAB,Non-Hld,6528.0,6800.0,6442.9,1.32,7157.1,9.64,0.7,50.66,122.69,143.12,-20.43,6867.17,6636.15,6405.13,2 - Bearish,2,2,1,0,15,12,11,14,43
11-Nov-2025,25-Nov-2025,DIXON,Non-Hld,15125.0,16000.0,14984.95,0.93,17015.05,12.5,0.46,33.4,-517.3,-489.63,-27.67,16911.72,15683.1,14454.48,4 - Mild Bullish,7,10,7,8,3,3,1,0,27
11-Nov-2025,25-Nov-2025,DLF,Non-Hld,765.75,800.0,757.95,1.03,842.05,9.96,0.71,51.45,2.85,4.35,-1.5,787.52,768.09,748.66,5 - Bullish,7,5,6,7,1,2,0,1,26
11-Nov-2025,25-Nov-2025,DMART,Non-Hld,4075.0,4200.0,4019.7,1.38,4380.3,7.49,0.45,33.59,-93.24,-85.91,-7.33,4366.48,4192.16,4017.83,4 - Mild Bullish,6,10,5,12,1,2,1,0,32
11-Nov-2025,25-Nov-2025,DRREDDY,Non-Hld,1213.0,1300.0,1209.9,0.26,1390.1,14.6,0.38,41.13,-16.97,-13.5,-3.47,1308.51,1237.04,1165.56,4 - Mild Bullish,5,19,6,20,0,1,0,0,45
11-Nov-2025,25-Nov-2025,EICHERMOT,Non-Hld,6873.0,7000.0,6714.3,2.36,7285.7,6.0,0.91,48.78,12.33,35.73,-23.4,7067.05,6932.08,6797.1,5 - Bullish,12,5,11,7,3,3,1,0,38
11-Nov-2025,25-Nov-2025,ETERNAL,Non-Hld,306.2,330.0,304.5,0.56,355.5,16.1,0.4,34.38,-7.4,-3.67,-3.73,359.99,328.66,297.32,6 - Very Bullish,8,7,11,7,2,2,0,1,29
11-Nov-2025,25-Nov-2025,EXIDEIND,Non-Hld,377.5,400.0,373.1,1.18,426.9,13.09,0.71,35.31,-5.56,-5.08,-0.47,402.15,386.39,370.63,1 - Very Bearish,0,2,0,1,13,3,10,4,27
11-Nov-2025,25-Nov-2025,FEDERALBNK,Non-Hld,235.8,240.0,231.95,1.66,248.05,5.2,0.99,71.4,8.43,9.01,-0.58,247.56,230.28,213.0,1 - Very Bearish,0,0,1,8,7,14,3,7,36
11-Nov-2025,25-Nov-2025,FORTIS,Non-Hld,983.9,1000.0,948.1,3.78,1051.9,6.91,0.46,38.72,-4.11,6.85,-10.96,1114.23,1046.89,979.55,3 - Mild Bearish,0,0,7,2,17,8,4,5,36
11-Nov-2025,25-Nov-2025,GAIL,Non-Hld,182.33,190.0,180.62,0.95,199.38,9.35,0.59,55.34,0.96,1.01,-0.05,184.98,180.34,175.7,4 - Mild Bullish,8,5,5,10,0,0,0,0,23
11-Nov-2025,25-Nov-2025,GLENMARK,Non-Hld,1814.0,1900.0,1785.05,1.62,2014.95,11.08,0.69,36.99,-32.21,-33.64,1.43,1908.82,1849.69,1790.55,2 - Bearish,1,0,1,0,9,8,7,8,35
11-Nov-2025,25-Nov-2025,GMRAIRPORT,Non-Hld,95.64,95.0,90.0,6.27,100.0,4.56,0.35,64.76,1.5,1.31,0.18,96.95,93.05,89.15,2 - Bearish,11,3,3,1,3,1,5,9,31
11-Nov-2025,25-Nov-2025,GODREJCP,Non-Hld,1144.8,1180.0,1132.0,1.13,1228.0,7.27,0.76,49.54,-7.14,-12.06,4.91,1160.67,1123.9,1087.13,5 - Bullish,7,3,5,4,0,0,1,0,22
11-Nov-2025,25-Nov-2025,GODREJPROP,Non-Hld,2161.1,2300.0,2149.15,0.56,2450.85,13.41,0.61,45.1,22.11,45.35,-23.23,2390.44,2242.9,2095.36,1 - Very Bearish,0,2,1,0,12,7,4,12,38
11-Nov-2025,25-Nov-2025,GRASIM,Non-Hld,2771.2,3000.0,2772.9,-0.06,3227.1,16.45,0.44,43.34,-11.55,7.63,-19.18,2991.22,2850.2,2709.19,4 - Mild Bullish,11,10,6,15,2,4,0,0,49
11-Nov-2025,25-Nov-2025,HAL,Non-Hld,4860.0,5000.0,4755.6,2.2,5244.4,7.91,0.77,60.3,-7.05,-10.09,3.04,4930.72,4755.99,4581.25,4 - Mild Bullish,8,12,11,15,1,0,0,0,32
11-Nov-2025,25-Nov-2025,HAVELLS,Non-Hld,1445.8,1500.0,1435.95,0.69,1564.05,8.18,0.61,36.0,-15.31,-12.24,-3.08,1520.33,1479.32,1438.31,1 - Very Bearish,0,0,0,0,10,3,6,4,25
11-Nov-2025,25-Nov-2025,HCLTECH,Non-Hld,1571.5,1600.0,1544.0,1.78,1656.0,5.38,0.71,66.94,22.11,21.92,0.2,1571.92,1522.05,1472.17,4 - Mild Bullish,9,7,8,10,0,0,0,0,25
11-Nov-2025,25-Nov-2025,HDFCAMC,Non-Hld,5481.0,5500.0,5292.3,3.57,5707.7,4.14,0.63,46.29,-56.32,-56.24,-0.08,5824.15,5540.48,5256.8,2 - Bearish,1,0,1,0,9,10,6,8,37
11-Nov-2025,25-Nov-2025,HDFCBANK,Non-Hld,992.0,1000.0,973.2,1.93,1026.8,3.51,0.69,53.71,2.19,4.35,-2.16,1013.58,993.63,973.68,5 - Bullish,15,9,15,17,2,6,0,1,46
11-Nov-2025,25-Nov-2025,HDFCLIFE,Non-Hld,764.35,750.0,724.8,5.46,775.2,1.42,0.57,56.84,-2.21,-4.81,2.6,762.44,745.35,728.25,5 - Bullish,8,7,8,6,0,1,0,0,24
11-Nov-2025,25-Nov-2025,HEROMOTOCO,Non-Hld,5414.0,5600.0,5331.65,1.54,5868.35,8.39,0.73,47.99,-21.48,11.42,-32.9,5743.77,5506.0,5268.23,4 - Mild Bullish,4,13,12,6,3,1,0,0,38
11-Nov-2025,25-Nov-2025,HFCL,Non-Hld,78.6,80.0,74.87,4.98,85.13,8.31,0.54,56.86,0.27,0.34,-0.06,78.85,76.22,73.59,4 - Mild Bullish,9,9,7,13,0,0,0,0,27
11-Nov-2025,25-Nov-2025,HINDALCO,Non-Hld,792.5,800.0,769.3,3.02,830.7,4.82,0.62,47.98,9.33,17.05,-7.72,874.64,809.42,744.2,4 - Mild Bullish,3,17,4,18,1,3,0,0,32
11-Nov-2025,25-Nov-2025,HINDPETRO,Non-Hld,488.25,500.0,476.95,2.37,523.05,7.13,0.74,72.5,14.29,12.92,1.37,494.77,460.02,425.28,5 - Bullish,10,10,10,8,0,0,0,0,33
11-Nov-2025,25-Nov-2025,HINDUNILVR,Non-Hld,2430.0,2600.0,2430.1,-0.0,2769.9,13.99,0.43,37.54,-30.37,-24.37,-6.0,2598.23,2481.36,2364.5,4 - Mild Bullish,3,18,5,14,0,2,1,0,41
11-Nov-2025,25-Nov-2025,HINDZINC,Non-Hld,487.3,500.0,473.3,2.96,526.7,8.09,0.41,55.01,0.55,1.66,-1.11,509.31,484.86,460.41,4 - Mild Bullish,12,12,8,10,1,0,1,0,35
11-Nov-2025,25-Nov-2025,HUDCO,Non-Hld,230.85,240.0,225.83,2.22,254.17,10.1,0.45,50.81,1.57,1.98,-0.41,239.08,230.52,221.95,3 - Mild Bearish,0,0,10,5,14,9,3,2,30
11-Nov-2025,25-Nov-2025,ICICIBANK,Non-Hld,1359.0,1400.0,1350.1,0.66,1449.9,6.69,0.55,47.49,-12.3,-11.55,-0.75,1423.76,1367.94,1312.12,4 - Mild Bullish,5,21,6,19,1,1,0,0,44
11-Nov-2025,25-Nov-2025,ICICIGI,Non-Hld,1995.3,2040.0,1963.1,1.64,2116.9,6.09,0.5,53.95,27.91,30.33,-2.42,2095.59,1989.99,1884.38,1 - Very Bearish,0,0,0,0,11,6,6,7,29
11-Nov-2025,25-Nov-2025,ICICIPRULI,Non-Hld,623.6,620.0,597.9,4.3,642.1,2.97,0.69,66.08,4.13,1.4,2.73,619.88,601.84,583.79,4 - Mild Bullish,9,11,12,11,0,0,0,0,37
11-Nov-2025,25-Nov-2025,IDEA,Non-Hld,10.19,10.0,9.06,12.47,10.94,7.36,0.56,65.14,0.33,0.3,0.02,10.17,9.25,8.32,5 - Bullish,5,4,4,4,0,0,0,0,10
