Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,Dist_from_BB_HI,Dist_from_BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes,BB-FnO
14-Nov-25,25-Nov-25,SOLARINDS,Non-Hld,13910.0,122.0,0.88,up,15000.0,unchanged,13786.0,-2.0,-0.01,down,0.9,up,16214.0,2.0,0.01,up,16.56,down,0.49,up,50.0,up,-77.86,up,-98.24,up,20.38,up,14312.26,-14.19,-0.1,down,13858.75,-7.75,-0.06,down,13405.24,2.89,3.77,4 - Mild Bullish,4.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,18.0,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,13940.0,-60.0,-0.43,down,15000.0,unchanged,13902.15,-17.1,-0.12,down,0.28,down,16097.85,17.1,0.11,up,15.48,up,0.63,down,46.95,down,-89.67,up,-123.82,up,34.15,down,14901.0,-39.9,-0.27,down,14102.3,-25.4,-0.18,down,13303.6,6.89,4.78,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14025.0,115.0,0.83,up,15000.0,unchanged,13957.95,171.95,1.25,up,0.49,down,16042.05,-171.95,-1.06,down,14.39,down,0.63,up,48.66,down,-80.19,down,-115.09,down,34.9,up,14838.63,526.37,3.68,up,14074.45,215.7,1.56,up,13310.27,5.80,5.37,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14040.0,100.0,0.72,up,15000.0,unchanged,14055.85,153.7,1.11,up,-0.11,down,15944.15,-153.7,-0.95,down,13.57,down,0.61,down,48.29,up,-73.21,up,-106.72,up,33.51,down,14718.54,-182.46,-1.22,down,14035.2,-67.1,-0.48,down,13351.86,4.83,5.15,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Nov-25,25-Nov-25,SOLARINDS,Non-Hld,13925.0,-100.0,-0.71,down,14000.0,down,13520.95,-437.0,-3.13,down,2.99,up,14479.05,-1563.0,-9.74,down,3.98,down,0.48,down,50.63,up,-62.98,up,-91.19,up,28.21,down,14296.37,-542.26,-3.65,down,13851.35,-223.1,-1.59,down,13406.33,2.67,3.87,4 - Mild Bullish,0.0,2.0,6.0,4.0,6.0,3.0,0.0,0.0,18.0,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,13982.0,-58.0,-0.41,down,15000.0,unchanged,14086.6,30.75,0.22,up,-0.74,down,15913.4,-30.75,-0.19,down,13.82,up,0.65,up,48.86,up,-65.07,up,-98.39,up,33.32,down,14636.72,-81.82,-0.56,down,14007.25,-27.95,-0.2,down,13377.78,4.68,4.52,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
18-Nov-25,25-Nov-25,SOLARINDS,Non-Hld,13770.0,-155.0,-1.11,down,14000.0,unchanged,13491.9,-29.05,-0.21,down,2.06,down,14508.1,29.05,0.2,up,5.36,up,0.42,down,47.62,down,-61.76,up,-85.3,up,23.54,down,14268.72,-27.65,-0.19,down,13835.65,-15.7,-0.11,down,13402.58,3.62,2.74,3 - Mild Bearish,0.0,0.0,2.0,0.0,9.0,4.0,3.0,6.0,18.0,Neutral (BB_MID Between Res-Sup)
19-Nov-25,25-Nov-25,SOLARINDS,Non-Hld,13792.0,-190.0,-1.36,down,14000.0,down,13513.85,-572.75,-4.07,down,2.06,up,14486.15,-1427.25,-8.97,down,5.03,down,0.36,down,48.54,down,-57.0,up,-79.64,up,22.64,down,14235.58,-401.14,-2.74,down,13820.75,-186.5,-1.33,down,13405.92,3.22,2.88,3 - Mild Bearish,0.0,1.0,8.0,1.0,12.0,1.0,1.0,2.0,18.0,Neutral (BB_MID Between Res-Sup)
20-Nov-2025,25-Nov-2025,SOLARINDS,Non-Hld,13947.0,177.0,1.29,up,15000.0,up,13925.0,433.1,3.21,up,0.16,down,16075.0,1566.9,10.8,up,15.26,up,0.44,up,51.85,up,-41.29,up,-71.97,up,30.68,up,14226.25,-42.47,-0.3,down,13817.2,-18.45,-0.13,down,13408.15,4 - Mild Bullish,0,3,2.0,12.0,2.0,7.0,0.0,0.0,18.0,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
20-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14100.0,308.0,2.23,up,15000.0,up,14071.45,557.6,4.13,up,0.21,down,15928.55,1442.4,9.96,up,12.97,up,0.66,up,49.54,up,-55.88,up,-89.88,down,34.01,up,14530.64,295.06,2.07,up,13977.85,157.1,1.14,up,13425.06,3.05,5.03,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14120.0,173.0,1.24,up,15000.0,unchanged,14081.45,156.45,1.12,up,0.28,up,15918.55,-156.45,-0.97,down,12.74,down,0.66,up,50.18,down,-46.2,down,-81.15,down,34.94,up,14470.26,244.01,1.72,up,13960.0,142.8,1.03,up,13449.74,2.48,4.98,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14020.0,-80.0,-0.57,down,15000.0,unchanged,14003.85,-67.6,-0.48,down,0.12,down,15996.15,67.6,0.42,up,14.1,up,0.61,down,47.79,down,-44.88,up,-73.89,up,29.02,down,14448.11,-82.53,-0.57,down,13950.35,-27.5,-0.2,down,13452.59,3.05,4.22,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14009.0,-111.0,-0.79,down,15000.0,unchanged,14027.35,-54.1,-0.38,down,-0.13,down,15972.65,54.1,0.34,up,14.02,up,0.57,down,47.64,down,-62.25,down,-90.82,down,28.57,down,14447.72,-22.54,-0.16,down,13950.1,-9.9,-0.07,down,13452.48,3.13,4.14,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14016.0,-4.0,-0.03,down,15000.0,unchanged,14019.65,15.8,0.11,up,-0.03,down,15980.35,-15.8,-0.1,down,14.02,down,0.55,down,47.71,down,-42.17,up,-62.72,up,20.55,down,14434.13,-13.98,-0.1,down,13943.65,-6.7,-0.05,down,13453.17,2.98,4.18,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,13888.0,-121.0,-0.86,down,15000.0,unchanged,13839.8,-187.55,-1.34,down,0.35,up,16160.2,187.55,1.17,up,16.36,up,0.5,down,42.76,down,-53.71,up,-60.92,up,7.21,down,14433.62,-14.1,-0.1,down,13948.0,-2.1,-0.02,down,13462.38,3.93,3.16,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
29-Oct-25,25-Nov-25,SOLARINDS,Non-Hld,13970.0,-46.0,-0.33,down,14000.0,down,13088.5,-931.15,-6.64,down,6.73,up,14911.5,-1068.85,-6.69,down,6.74,down,0.81,up,46.61,down,-53.6,down,-59.46,up,5.85,down,14417.81,-16.32,-0.11,down,13968.75,25.1,0.18,up,13519.69,3.21,3.33,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
30-Oct-25,25-Nov-25,SOLARINDS,Non-Hld,13895.0,7.0,0.05,up,14000.0,down,13119.85,-719.95,-5.2,down,5.91,up,14880.15,-1280.05,-7.92,down,7.09,down,0.79,up,44.82,up,-57.62,down,-59.09,up,1.47,down,14339.03,-94.59,-0.66,down,13997.5,49.5,0.35,up,13655.97,3.20,1.75,Bearish,0.0,0.0,1.0,0.0,9.0,2.0,7.0,1.0,16.0,Volatile Wide Range (BB within Res-Support)
31-Oct-25,25-Nov-25,SOLARINDS,Non-Hld,13915.0,-55.0,-0.39,down,14000.0,unchanged,13125.05,36.55,0.28,up,6.02,down,14874.95,-36.55,-0.25,down,6.9,up,0.77,down,44.11,down,-61.94,down,-59.66,down,-2.28,down,14220.7,-197.11,-1.37,down,14022.7,53.95,0.39,up,13824.7,2.20,0.65,Bullish,2.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,16.0,Volatile Wide Range (BB within Res-Support)
03-Nov-25,25-Nov-25,SONACOMS,Non-Hld,480.45,,,unchanged,500.0,unchanged,467.2,,,unchanged,2.84,unchanged,532.8,,,unchanged,10.9,unchanged,0.61,unchanged,65.48,unchanged,13.35,unchanged,11.21,unchanged,2.14,unchanged,507.7,,,unchanged,456.78,,,unchanged,405.86,5.67,18.38,Bearish,7.0,15.0,6.0,12.0,0.0,0.0,1.0,0.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,SONACOMS,Non-Hld,421.4,,,unchanged,420.0,unchanged,392.5,,,unchanged,7.37,unchanged,447.5,,,unchanged,6.2,unchanged,0.76,unchanged,43.2,unchanged,-9.65,unchanged,-8.99,unchanged,-0.65,unchanged,457.06,,,unchanged,428.16,,,unchanged,399.27,8.46,5.54,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
04-Nov-25,25-Nov-25,SONACOMS,Non-Hld,483.55,3.1,0.65,up,500.0,unchanged,467.65,0.45,0.1,up,3.4,up,532.35,-0.45,-0.08,down,10.09,down,0.57,down,66.59,up,13.33,down,11.63,up,1.7,down,508.51,0.81,0.16,up,460.26,3.48,0.76,up,412.0,5.16,17.37,Bearish,2.0,0.0,6.0,9.0,13.0,5.0,1.0,0.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Nov-25,25-Nov-25,SONACOMS,Non-Hld,483.1,61.7,14.64,up,500.0,up,470.3,77.8,19.82,up,2.72,down,529.7,82.2,18.37,up,9.65,up,0.5,down,65.78,up,13.1,up,11.93,up,1.17,up,507.94,50.88,11.13,up,463.7,35.54,8.3,up,419.46,5.14,15.17,Bearish,0.0,0.0,5.0,14.0,12.0,6.0,0.0,1.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Oct-25,28-Oct-25,SONACOMS,Non-Hld,415.4,-68.15,-14.09,down,420.0,down,393.7,-73.95,-15.81,down,5.52,up,446.3,-86.05,-16.16,down,7.44,down,0.68,up,40.19,down,-9.34,down,-9.06,down,-0.28,down,455.68,-52.83,-10.39,down,426.82,-33.44,-7.27,down,397.96,9.70,4.38,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
07-Nov-25,25-Nov-25,SONACOMS,Non-Hld,489.95,6.85,1.42,up,500.0,unchanged,473.5,3.2,0.68,up,3.47,up,526.5,-3.2,-0.6,down,7.46,down,0.49,down,69.62,up,13.06,down,12.31,up,0.75,down,503.47,-4.47,-0.88,down,470.71,7.01,1.51,up,437.94,2.76,11.88,Bearish,10.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
07-Oct-25,28-Oct-25,SONACOMS,Non-Hld,414.0,-1.4,-0.34,down,420.0,unchanged,393.5,-0.2,-0.05,down,5.21,down,446.5,0.2,0.04,up,7.86,up,0.65,down,40.08,down,-9.01,up,-9.05,up,0.04,up,451.22,-4.46,-0.98,down,424.8,-2.02,-0.47,down,398.39,8.99,3.92,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,SONACOMS,Non-Hld,404.8,-85.15,-17.38,down,420.0,down,391.45,-82.05,-17.33,down,3.42,down,448.55,-77.95,-14.81,down,10.81,up,0.65,up,35.47,down,-9.35,down,-9.11,down,-0.24,down,448.72,-54.75,-10.87,down,422.79,-47.92,-10.18,down,396.86,10.85,2.00,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,SONACOMS,Non-Hld,429.9,15.9,3.84,up,420.0,unchanged,392.55,-0.95,-0.24,down,9.52,up,447.45,0.95,0.21,up,4.09,down,0.73,up,51.88,up,-7.58,up,-8.8,up,1.23,up,444.75,-6.47,-1.43,down,421.76,-3.04,-0.72,down,398.78,3.45,7.80,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
10-Nov-25,25-Nov-25,SONACOMS,Non-Hld,486.2,81.4,20.11,up,500.0,up,473.4,81.95,20.93,up,2.7,down,526.6,78.05,17.4,up,8.31,down,0.47,down,64.43,up,12.67,up,12.38,up,0.29,up,501.69,52.97,11.8,up,473.35,50.56,11.96,up,445.01,3.19,9.26,1 - Very Bearish,0.0,0.0,2.0,3.0,8.0,11.0,6.0,8.0,33.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
10-Oct-25,28-Oct-25,SONACOMS,Non-Hld,433.15,3.25,0.76,up,450.0,up,421.8,29.25,7.45,up,2.7,down,478.2,30.75,6.87,up,10.41,up,0.61,down,53.63,up,-5.84,up,-8.21,up,2.37,up,443.45,-1.3,-0.29,down,421.4,-0.36,-0.09,down,399.36,2.38,8.46,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
11-Nov-25,25-Nov-25,SONACOMS,Non-Hld,490.0,3.8,0.78,up,500.0,unchanged,475.05,1.65,0.35,up,3.15,up,524.95,-1.65,-0.31,down,7.13,down,0.46,down,66.47,up,12.54,down,12.41,up,0.13,down,499.41,-2.28,-0.45,down,476.06,2.71,0.57,up,452.7,1.92,8.24,5 - Bullish,10.0,8.0,7.0,8.0,1.0,0.0,2.0,1.0,33.0,Neutral (BB_MID Between Res-Sup)
12-Nov-25,25-Nov-25,SONACOMS,Non-Hld,496.05,62.9,14.52,up,500.0,up,476.7,54.9,13.02,up,4.06,up,523.3,45.1,9.43,up,5.49,down,0.47,down,70.06,up,12.93,up,12.51,up,0.42,down,500.91,57.46,12.96,up,478.3,56.9,13.5,up,455.69,0.98,8.86,4 - Mild Bullish,8.0,11.0,7.0,7.0,1.0,1.0,1.0,0.0,33.0,Neutral (BB_MID Between Res-Sup)
13-Nov-25,25-Nov-25,SONACOMS,Non-Hld,488.75,-1.25,-0.26,down,500.0,unchanged,476.65,1.6,0.34,up,2.54,down,523.35,-1.6,-0.3,down,7.08,down,0.46,unchanged,62.29,down,12.4,down,12.49,up,-0.09,down,499.78,0.37,0.07,up,480.15,4.09,0.86,up,460.52,2.26,6.13,1 - Very Bearish,1.0,0.0,0.0,2.0,9.0,6.0,11.0,3.0,35.0,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,SONACOMS,Non-Hld,434.2,-61.85,-12.47,down,450.0,down,423.0,-53.7,-11.26,down,2.65,down,477.0,-46.3,-8.85,down,9.86,up,0.62,up,55.19,down,-4.17,down,-7.4,down,3.23,up,444.52,-56.39,-11.26,down,421.78,-56.52,-11.82,down,399.04,2.38,8.81,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
14-Nov-25,25-Nov-25,SONACOMS,Non-Hld,486.25,-2.5,-0.51,down,500.0,unchanged,477.9,1.25,0.26,up,1.75,down,522.1,-1.25,-0.24,down,7.37,up,0.42,down,59.36,down,11.57,down,12.31,down,-0.74,down,500.01,0.23,0.05,up,481.0,0.85,0.18,up,461.99,2.83,5.25,3 - Mild Bearish,2.0,0.0,4.0,3.0,14.0,7.0,4.0,6.0,35.0,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,SONACOMS,Non-Hld,453.45,19.25,4.43,up,460.0,up,431.6,8.6,2.03,up,5.07,up,488.4,11.4,2.39,up,7.71,down,0.55,down,62.91,up,-1.46,up,-6.21,up,4.76,up,448.72,4.2,0.94,up,422.72,0.94,0.22,up,396.72,-1.04,14.30,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
15-Oct-25,28-Oct-25,SONACOMS,Non-Hld,453.85,-32.4,-6.66,down,460.0,down,434.05,-43.85,-9.18,down,4.57,up,485.95,-36.15,-6.92,down,7.08,down,0.57,up,62.54,up,0.64,down,-4.84,down,5.48,up,452.47,-47.54,-9.51,down,423.7,-57.3,-11.91,down,394.94,-0.30,14.92,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
16-Oct-25,28-Oct-25,SONACOMS,Non-Hld,467.9,14.45,3.19,up,470.0,up,447.95,16.35,3.79,up,4.46,down,492.05,3.65,0.75,up,5.17,down,0.75,up,68.52,up,3.58,up,-3.16,up,6.74,up,459.96,11.24,2.5,up,425.4,2.68,0.63,up,390.84,-1.70,19.72,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Nov-25,25-Nov-25,SONACOMS,Non-Hld,486.0,32.15,7.08,up,500.0,up,477.2,43.15,9.94,up,1.84,down,522.8,36.85,7.58,up,7.57,up,0.41,down,59.59,down,10.81,up,12.01,up,-1.2,down,499.22,46.75,10.33,up,482.19,58.49,13.8,up,465.16,2.72,4.48,1 - Very Bearish,0.0,0.0,5.0,6.0,11.0,9.0,5.0,2.0,35.0,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,SONACOMS,Non-Hld,461.15,-6.75,-1.44,down,500.0,up,457.5,9.55,2.13,up,0.8,down,542.5,50.45,10.25,up,17.65,up,0.67,down,64.22,down,5.33,up,-1.46,up,6.79,up,464.09,4.13,0.9,up,426.48,1.08,0.25,up,388.87,0.64,18.59,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
18-Nov-25,25-Nov-25,SONACOMS,Non-Hld,489.05,3.05,0.63,up,500.0,unchanged,480.35,3.15,0.66,up,1.81,down,519.65,-3.15,-0.6,down,6.26,down,0.42,up,61.1,up,10.3,down,11.67,down,-1.37,down,497.79,-1.43,-0.29,down,483.56,1.37,0.28,up,469.32,1.79,4.20,4 - Mild Bullish,6.0,5.0,4.0,12.0,2.0,6.0,0.0,1.0,35.0,Neutral (BB_MID Between Res-Sup)
19-Nov-25,25-Nov-25,SONACOMS,Non-Hld,507.0,45.85,9.94,up,500.0,unchanged,483.0,25.5,5.57,up,4.97,up,517.0,-25.5,-4.7,down,1.97,down,0.59,down,69.88,up,11.25,up,11.58,up,-0.33,down,499.89,35.8,7.71,up,485.81,59.33,13.91,up,471.72,-1.40,7.48,4 - Mild Bullish,10.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,35.0,Neutral (BB_MID Between Res-Sup)
20-Nov-2025,25-Nov-2025,SONACOMS,Non-Hld,506.5,17.45,3.57,up,500.0,unchanged,486.2,5.85,1.22,up,4.18,up,513.8,-5.85,-1.13,down,1.44,down,0.7,up,70.15,up,11.92,up,11.65,down,0.27,up,503.81,6.02,1.21,up,487.29,3.73,0.77,up,470.76,4 - Mild Bullish,1,4,7.0,8.0,4.0,8.0,0.0,1.0,35.0,,,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,SONACOMS,Non-Hld,462.0,-45.0,-8.88,down,500.0,unchanged,458.85,-24.15,-5.0,down,0.69,down,541.15,24.15,4.67,up,17.14,up,0.64,up,63.54,down,6.56,down,0.14,down,6.42,up,468.11,-31.78,-6.36,down,427.73,-58.08,-11.96,down,387.35,1.32,19.27,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,SONACOMS,Non-Hld,460.9,-45.6,-9.0,down,500.0,unchanged,459.45,-26.75,-5.5,down,0.32,down,540.55,26.75,5.21,up,17.29,up,0.63,down,63.85,down,7.51,down,1.62,down,5.9,up,472.66,-31.15,-6.18,down,429.8,-57.49,-11.8,down,386.94,2.55,19.11,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,SONACOMS,Non-Hld,477.2,15.2,3.29,up,500.0,unchanged,470.55,11.7,2.55,up,1.41,up,529.45,-11.7,-2.16,down,10.95,down,0.78,up,69.75,up,9.46,up,3.19,up,6.27,down,480.13,12.02,2.57,up,432.63,4.9,1.15,up,385.13,0.61,23.91,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,SONACOMS,Non-Hld,478.0,17.1,3.71,up,480.0,down,459.35,-0.1,-0.02,down,4.06,up,500.65,-39.9,-7.38,down,4.74,down,0.82,up,69.96,up,11.64,up,4.59,up,7.04,up,486.64,13.98,2.96,up,435.73,5.93,1.38,up,384.81,1.81,24.22,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,SONACOMS,Non-Hld,484.2,7.0,1.47,up,480.0,down,458.05,-12.5,-2.66,down,5.71,up,501.95,-27.5,-5.19,down,3.67,down,0.74,down,71.67,up,12.36,up,6.26,up,6.1,down,492.96,12.83,2.67,up,439.44,6.81,1.57,up,385.92,1.81,25.47,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,SONACOMS,Non-Hld,485.2,7.2,1.51,up,400.0,down,313.95,-145.4,-31.65,down,54.55,up,486.05,-14.6,-2.92,down,0.18,down,1.0,up,71.84,up,13.39,up,7.68,up,5.7,down,498.06,11.42,2.35,up,443.3,7.57,1.74,up,388.54,2.65,24.88,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
29-Oct-25,25-Nov-25,SONACOMS,Non-Hld,483.7,-0.5,-0.1,down,500.0,up,463.6,5.55,1.21,up,4.34,down,536.4,34.45,6.86,up,10.9,up,0.53,down,70.76,down,13.94,up,8.94,up,5.0,down,501.67,8.71,1.77,up,447.19,7.75,1.76,up,392.71,3.72,23.17,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
30-Oct-25,25-Nov-25,SONACOMS,Non-Hld,484.0,-1.2,-0.25,down,500.0,up,464.55,150.6,47.97,up,4.19,down,535.45,49.4,10.16,up,10.63,up,0.62,down,70.57,down,14.2,up,9.99,up,4.21,down,504.81,6.75,1.36,up,450.75,7.45,1.68,up,396.69,4.30,22.01,Bearish,1.0,1.0,10.0,1.0,10.0,8.0,4.0,1.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
31-Oct-25,25-Nov-25,SONACOMS,Non-Hld,473.4,-10.3,-2.13,down,500.0,unchanged,461.75,-1.85,-0.4,down,2.52,down,538.25,1.85,0.34,up,13.7,up,0.61,up,61.49,down,13.43,down,10.68,up,2.75,down,505.76,4.09,0.82,up,453.7,6.51,1.46,up,401.64,6.84,17.87,Bearish,0.0,0.0,0.0,0.0,18.0,7.0,8.0,9.0,31.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Nov-25,25-Nov-25,SRF,Non-Hld,2974.9,,,unchanged,3000.0,unchanged,2859.65,,,unchanged,4.03,unchanged,3140.35,,,unchanged,5.56,unchanged,0.56,unchanged,44.95,unchanged,8.09,unchanged,28.44,unchanged,-20.35,unchanged,3198.52,,,unchanged,3044.02,,,unchanged,2889.52,7.52,2.95,Bullish,5.0,6.0,8.0,2.0,3.0,1.0,0.0,0.0,21.0,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,SRF,Non-Hld,2918.0,,,unchanged,3000.0,unchanged,2845.8,,,unchanged,2.54,unchanged,3154.2,,,unchanged,8.1,unchanged,1.17,unchanged,51.58,unchanged,-19.84,unchanged,-19.33,unchanged,-0.5,unchanged,3015.88,,,unchanged,2909.5,,,unchanged,2803.12,3.35,4.10,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
04-Nov-25,25-Nov-25,SRF,Non-Hld,2942.0,-32.9,-1.11,down,3000.0,unchanged,2859.3,-0.35,-0.01,down,2.89,down,3140.7,0.35,0.01,up,6.75,up,0.52,down,42.24,down,1.35,down,23.02,down,-21.67,down,3198.39,-0.13,-0.0,down,3044.1,0.08,0.0,up,2889.8,8.71,1.81,Bearish,0.0,0.0,0.0,0.0,9.0,3.0,3.0,7.0,21.0,Neutral (BB_MID Between Res-Sup)
06-Nov-25,25-Nov-25,SRF,Non-Hld,2897.0,-21.0,-0.72,down,3000.0,unchanged,2849.85,4.05,0.14,up,1.65,down,3150.15,-4.05,-0.13,down,8.74,up,0.45,down,38.25,down,-7.33,up,16.95,up,-24.28,down,3204.22,188.34,6.24,up,3040.82,131.32,4.51,up,2877.42,10.60,0.68,Bearish,0.0,2.0,0.0,0.0,9.0,4.0,2.0,10.0,21.0,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,SRF,Non-Hld,2942.7,0.7,0.02,up,3000.0,unchanged,2855.35,-3.95,-0.14,down,3.06,up,3144.65,3.95,0.13,up,6.87,up,1.09,up,54.24,up,-14.11,down,-18.29,down,4.18,up,3017.66,-180.73,-5.65,down,2913.92,-130.18,-4.28,down,2810.18,2.55,4.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
07-Nov-25,25-Nov-25,SRF,Non-Hld,2899.9,2.9,0.1,up,3000.0,unchanged,2854.2,4.35,0.15,up,1.6,down,3145.8,-4.35,-0.14,down,8.48,down,0.39,down,38.02,down,-14.25,down,10.71,down,-24.96,down,3209.83,5.61,0.18,up,3037.02,-3.8,-0.12,down,2864.22,10.69,1.25,Bearish,3.0,3.0,4.0,1.0,8.0,1.0,1.0,5.0,21.0,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,SRF,Non-Hld,2967.1,24.4,0.83,up,3000.0,unchanged,2866.4,11.05,0.39,up,3.52,up,3133.6,-11.05,-0.35,down,5.62,down,1.14,up,57.23,up,-7.49,up,-16.13,up,8.64,up,3023.04,5.38,0.18,up,2917.8,3.88,0.13,up,2812.56,1.89,5.49,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,SRF,Non-Hld,2968.3,68.4,2.36,up,3000.0,unchanged,2863.65,9.45,0.33,up,3.66,up,3136.35,-9.45,-0.3,down,5.67,down,1.01,up,58.17,up,-1.59,up,-13.22,down,11.63,up,3027.49,-182.34,-5.68,down,2919.73,-117.29,-3.86,down,2811.98,1.99,5.56,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,SRF,Non-Hld,2999.8,32.7,1.1,up,3000.0,unchanged,2875.5,9.1,0.32,up,4.33,up,3124.5,-9.1,-0.29,down,4.16,down,0.97,down,61.02,up,4.98,up,-9.58,up,14.56,up,3030.74,7.7,0.25,up,2920.67,2.87,0.1,up,2810.6,1.03,6.73,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
10-Nov-25,25-Nov-25,SRF,Non-Hld,2905.0,-63.3,-2.13,down,3000.0,unchanged,2864.15,0.5,0.02,up,1.43,down,3135.85,-0.5,-0.02,down,7.95,up,0.39,down,39.13,down,-18.94,down,4.78,up,-23.72,down,3214.03,186.54,6.16,up,3032.38,112.65,3.86,up,2850.72,10.64,1.90,3 - Mild Bearish,3.0,0.0,7.0,2.0,9.0,4.0,1.0,0.0,21.0,Consolidation (Res-Sup Inside BB Range)
